Programs,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
City and Regional Planning,1.532258064516129,0.16129032258064516,0.4838709677419355,0.5080645161290323,0.3225806451612903,0.08064516129032258,0.06451612903225806,0.4032258064516129,0.43548387096774194,0.4596774193548387,0.28225806451612906,0.11290322580645161,0.1935483870967742,0.008064516129032258,0.25806451612903225,0.4032258064516129,0.12096774193548387,0.08870967741935484,0.016129032258064516,0.06451612903225806,0.5161290322580645,0.4435483870967742,0.1693548387096774,0.08870967741935484,2.096774193548387
Civil Engineering,0.18571428571428572,0.4,0.21428571428571427,0.44285714285714284,0.14285714285714285,0.0,0.34285714285714286,0.3,0.9571428571428572,0.38571428571428573,0.11428571428571428,0.07142857142857142,0.12857142857142856,0.0,0.2,1.2,0.05714285714285714,0.4142857142857143,0.17142857142857143,0.4857142857142857,0.6,0.07142857142857142,1.2428571428571429,0.07142857142857142,0.6428571428571429
Communication Studies,1.7692307692307692,0.07692307692307693,0.5,0.2692307692307692,0.6153846153846154,0.07692307692307693,0.07692307692307693,0.34615384615384615,0.34615384615384615,0.5384615384615384,0.07692307692307693,0.038461538461538464,0.19230769230769232,0.0,0.038461538461538464,0.3076923076923077,0.15384615384615385,0.0,0.0,0.038461538461538464,0.5384615384615384,0.11538461538461539,0.038461538461538464,0.07692307692307693,0.2692307692307692
Comparative Ethnic Studies,3.66025641025641,0.12179487179487179,0.7243589743589743,0.3782051282051282,0.1794871794871795,0.08974358974358974,0.0641025641025641,0.3141025641025641,0.27564102564102566,0.38461538461538464,0.1987179487179487,0.09615384615384616,0.44871794871794873,0.1346153846153846,0.10256410256410256,0.3141025641025641,0.532051282051282,0.019230769230769232,0.0641025641025641,0.019230769230769232,0.3141025641025641,0.5961538461538461,0.09615384615384616,0.09615384615384616,1.0833333333333333
Computer Engineering,0.1927710843373494,1.6265060240963856,0.27710843373493976,0.6987951807228916,0.27710843373493976,0.04819277108433735,0.3614457831325301,0.46987951807228917,0.7228915662650602,0.6024096385542169,0.1566265060240964,0.12048192771084337,0.2289156626506024,0.060240963855421686,0.37349397590361444,0.8554216867469879,0.04819277108433735,0.5060240963855421,0.14457831325301204,0.6024096385542169,0.8433734939759037,0.03614457831325301,0.024096385542168676,0.14457831325301204,0.20481927710843373
Computer Science,0.19318181818181818,1.8068181818181819,0.19318181818181818,0.5,0.3409090909090909,0.017045454545454544,0.42613636363636365,0.3465909090909091,0.5227272727272727,0.4431818181818182,0.056818181818181816,0.11931818181818182,0.2556818181818182,0.0625,0.3181818181818182,0.6647727272727273,0.06818181818181818,0.25,0.17045454545454544,0.23295454545454544,0.9602272727272727,0.26136363636363635,0.028409090909090908,0.1534090909090909,0.19886363636363635
Construction Management,0.2037037037037037,0.1111111111111111,0.2222222222222222,0.46296296296296297,0.16666666666666666,0.0,0.12962962962962962,0.5555555555555556,1.8148148148148149,0.5370370370370371,0.2037037037037037,0.07407407407407407,0.07407407407407407,0.037037037037037035,0.2962962962962963,0.5185185185185185,0.018518518518518517,0.24074074074074073,0.07407407407407407,0.14814814814814814,0.46296296296296297,0.25925925925925924,0.24074074074074073,0.05555555555555555,0.48148148148148145
Dairy Science,0.14606741573033707,0.12359550561797752,0.1797752808988764,1.404494382022472,0.1348314606741573,0.033707865168539325,0.797752808988764,0.23595505617977527,0.25842696629213485,0.23595505617977527,0.43820224719101125,0.11235955056179775,0.1348314606741573,0.033707865168539325,1.898876404494382,0.29213483146067415,0.0449438202247191,0.06741573033707865,0.011235955056179775,0.11235955056179775,0.29213483146067415,0.2808988764044944,0.10112359550561797,0.16853932584269662,0.25842696629213485
Economics,0.7,1.15,0.1,0.4,0.1,0.0,0.0,0.9,0.6,0.9,0.1,0.15,0.2,0.05,0.05,0.5,0.05,0.3,0.1,0.15,1.2,1.45,0.0,0.05,0.0
Electrical Engineering,0.14418604651162792,1.6232558139534883,0.08372093023255814,0.5348837209302325,0.32558139534883723,0.06046511627906977,0.26046511627906976,0.4325581395348837,0.6511627906976745,0.5348837209302325,0.06976744186046512,0.08372093023255814,0.17674418604651163,0.08372093023255814,0.3209302325581395,1.1162790697674418,0.06511627906976744,0.3395348837209302,0.12093023255813953,0.7627906976744186,0.7441860465116279,0.12558139534883722,0.05581395348837209,0.11162790697674418,0.16744186046511628
English,1.3333333333333333,0.31666666666666665,0.15,0.18333333333333332,0.15,0.03333333333333333,0.016666666666666666,0.16666666666666666,0.13333333333333333,0.23333333333333334,0.0,0.0,1.5666666666666667,0.016666666666666666,0.03333333333333333,0.11666666666666667,0.36666666666666664,0.016666666666666666,0.15,0.08333333333333333,0.16666666666666666,0.05,0.08333333333333333,0.21666666666666667,0.06666666666666667
Environmental Earth and Soil Sciences,0.5520361990950227,0.25339366515837103,0.22624434389140272,1.2714932126696832,0.22171945701357465,0.058823529411764705,0.28054298642533937,0.19909502262443438,0.31221719457013575,0.26244343891402716,0.24434389140271492,0.07239819004524888,0.19909502262443438,0.013574660633484163,0.665158371040724,0.43891402714932126,0.08144796380090498,0.12217194570135746,0.049773755656108594,0.15384615384615385,0.2986425339366516,0.19004524886877827,1.2081447963800904,0.1085972850678733,1.83710407239819
Environmental Engineering,0.21666666666666667,0.31666666666666665,0.23333333333333334,0.55,0.26666666666666666,0.0,0.7333333333333333,0.26666666666666666,0.5,0.35,0.36666666666666664,0.03333333333333333,0.16666666666666666,0.016666666666666666,0.4,1.25,0.06666666666666667,0.26666666666666666,0.05,0.7,0.7,0.11666666666666667,0.6,0.16666666666666666,0.8666666666666667
Environmental Management and Protection,0.6294642857142857,0.1875,0.22767857142857142,1.375,0.21428571428571427,0.05803571428571429,0.33035714285714285,0.22321428571428573,0.29464285714285715,0.28125,0.25,0.05803571428571429,0.16517857142857142,0.013392857142857142,0.7053571428571429,0.36607142857142855,0.06696428571428571,0.09375,0.05803571428571429,0.09821428571428571,0.32589285714285715,0.23214285714285715,1.09375,0.10714285714285714,1.8526785714285714
Food Science,0.3333333333333333,0.12121212121212122,0.3181818181818182,1.5151515151515151,0.18181818181818182,0.0,0.8181818181818182,0.21212121212121213,0.3333333333333333,0.19696969696969696,0.4090909090909091,0.15151515151515152,0.18181818181818182,0.045454545454545456,2.272727272727273,0.3787878787878788,0.10606060606060606,0.15151515151515152,0.015151515151515152,0.10606060606060606,0.2878787878787879,0.07575757575757576,0.16666666666666666,0.16666666666666666,0.42424242424242425
Forest and Fire Sciences,0.6143497757847534,0.20179372197309417,0.22869955156950672,1.399103139013453,0.2242152466367713,0.05829596412556054,0.30493273542600896,0.19282511210762332,0.273542600896861,0.24663677130044842,0.2556053811659193,0.05829596412556054,0.16143497757847533,0.013452914798206279,0.7757847533632287,0.3452914798206278,0.07174887892376682,0.11210762331838565,0.06726457399103139,0.07174887892376682,0.28699551569506726,0.23318385650224216,1.2735426008968609,0.1210762331838565,1.9237668161434978
General Engineering,0.15384615384615385,0.40384615384615385,0.21153846153846154,0.6730769230769231,0.09615384615384616,0.0,0.9807692307692307,0.4807692307692308,0.8846153846153846,0.5769230769230769,0.11538461538461539,0.21153846153846154,0.40384615384615385,0.038461538461538464,0.17307692307692307,1.1153846153846154,0.0,0.40384615384615385,0.057692307692307696,0.7884615384615384,0.8461538461538461,0.038461538461538464,0.11538461538461539,0.09615384615384616,0.17307692307692307
Graphic Communication,0.208955223880597,0.7761194029850746,0.14925373134328357,0.8805970149253731,2.4477611940298507,0.7313432835820896,0.22388059701492538,0.5223880597014925,0.3880597014925373,0.7014925373134329,0.13432835820895522,0.29850746268656714,0.19402985074626866,0.029850746268656716,0.7164179104477612,0.26865671641791045,0.1044776119402985,0.08955223880597014,0.014925373134328358,0.029850746268656716,0.47761194029850745,0.16417910447761194,0.014925373134328358,0.05970149253731343,0.40298507462686567
History,2.8666666666666667,0.15555555555555556,0.2222222222222222,0.13333333333333333,0.044444444444444446,0.06666666666666667,0.0,0.15555555555555556,0.15555555555555556,0.2,0.0,0.0,1.0888888888888888,0.0,0.0,0.15555555555555556,0.2,0.0,0.06666666666666667,0.06666666666666667,0.2222222222222222,0.4222222222222222,0.0,0.15555555555555556,0.13333333333333333
Industrial Engineering,0.4215686274509804,0.9607843137254902,0.24509803921568626,1.0098039215686274,0.22549019607843138,0.1568627450980392,0.28431372549019607,0.7647058823529411,1.0098039215686274,1.0098039215686274,0.10784313725490197,0.21568627450980393,0.21568627450980393,0.0392156862745098,0.46078431372549017,1.3725490196078431,0.18627450980392157,0.30392156862745096,0.10784313725490197,0.47058823529411764,1.1764705882352942,0.2647058823529412,0.0784313725490196,0.0784313725490196,1.0784313725490196
Industrial Technology and Packaging,0.16666666666666666,0.5416666666666666,0.08333333333333333,0.5,0.25,0.0,0.125,0.2916666666666667,0.2916666666666667,0.375,0.125,0.08333333333333333,0.20833333333333334,0.041666666666666664,0.875,0.3333333333333333,0.125,0.2916666666666667,0.125,0.2916666666666667,0.5833333333333334,0.125,0.0,0.25,0.375
Interdisciplinary Studies,2.7777777777777777,0.2222222222222222,0.6666666666666666,0.16666666666666666,0.2222222222222222,0.0,0.1111111111111111,0.2777777777777778,0.2222222222222222,0.2777777777777778,0.0,0.05555555555555555,0.16666666666666666,0.0,0.0,0.2222222222222222,0.2222222222222222,0.05555555555555555,0.0,0.1111111111111111,1.4444444444444444,0.4444444444444444,0.0,0.1111111111111111,0.1111111111111111
Journalism,0.6956521739130435,0.32608695652173914,0.21739130434782608,0.5,1.4130434782608696,0.10869565217391304,0.0,0.2608695652173913,0.15217391304347827,0.17391304347826086,0.021739130434782608,0.10869565217391304,0.32608695652173914,0.06521739130434782,0.2391304347826087,0.21739130434782608,0.2826086956521739,0.06521739130434782,0.0,0.08695652173913043,0.6956521739130435,0.34782608695652173,0.0,0.043478260869565216,0.13043478260869565
Kinesiology,0.5955056179775281,0.14606741573033707,0.7078651685393258,0.24719101123595505,0.25842696629213485,0.056179775280898875,0.5280898876404494,0.2247191011235955,0.2247191011235955,0.33707865168539325,2.247191011235955,0.1797752808988764,0.14606741573033707,0.0449438202247191,0.24719101123595505,0.2247191011235955,0.19101123595505617,0.056179775280898875,0.0449438202247191,0.1797752808988764,0.24719101123595505,0.10112359550561797,0.011235955056179775,0.30337078651685395,0.47191011235955055
Landscape Architecture,0.5333333333333333,0.2,0.37777777777777777,0.4,0.4444444444444444,0.08888888888888889,0.13333333333333333,0.1111111111111111,0.4222222222222222,0.24444444444444444,0.15555555555555556,0.044444444444444446,0.022222222222222223,0.0,0.2,0.13333333333333333,0.06666666666666667,0.4666666666666667,0.022222222222222223,0.044444444444444446,0.28888888888888886,0.022222222222222223,0.24444444444444444,0.08888888888888889,0.6222222222222222
Liberal Arts and Engineering Studies,0.43902439024390244,1.1341463414634145,0.14634146341463414,0.5609756097560976,0.7439024390243902,0.25609756097560976,0.07317073170731707,0.43902439024390244,0.6341463414634146,0.573170731707317,0.07317073170731707,0.17073170731707318,0.2073170731707317,0.10975609756097561,0.3902439024390244,0.8780487804878049,0.07317073170731707,0.23170731707317074,0.12195121951219512,0.36585365853658536,0.8170731707317073,0.06097560975609756,0.0975609756097561,0.12195121951219512,0.21951219512195122
Liberal Studies,1.68125,0.14375,1.30625,0.35625,0.15,0.03125,0.6625,0.35625,0.24375,0.2875,0.4125,0.2,0.3625,0.03125,0.19375,0.2875,0.3375,0.2625,0.0625,0.20625,0.175,0.175,0.05,0.19375,0.40625
Manufacturing Engineering,0.3739130434782609,0.8173913043478261,0.21739130434782608,0.9130434782608695,0.2782608695652174,0.13043478260869565,0.3565217391304348,0.6782608695652174,1.0347826086956522,0.9043478260869565,0.16521739130434782,0.21739130434782608,0.22608695652173913,0.034782608695652174,0.5391304347826087,1.3130434782608695,0.16521739130434782,0.28695652173913044,0.10434782608695652,0.46956521739130436,0.8695652173913043,0.22608695652173913,0.06956521739130435,0.11304347826086956,0.9826086956521739
Marine Sciences,0.3644067796610169,0.2711864406779661,0.8813559322033898,0.5847457627118644,0.23728813559322035,0.15254237288135594,1.0932203389830508,0.4576271186440678,0.3644067796610169,0.4915254237288136,0.16101694915254236,0.16101694915254236,0.288135593220339,0.01694915254237288,0.211864406779661,0.4576271186440678,0.2288135593220339,0.2457627118644068,0.00847457627118644,0.1694915254237288,0.5847457627118644,0.1016949152542373,0.1864406779661017,0.1016949152542373,1.4745762711864407
Materials Engineering,0.18,0.34,0.49,0.49,0.25,0.07,0.51,0.51,0.86,0.54,0.23,0.14,0.19,0.05,0.38,0.91,0.07,0.34,0.07,0.54,0.59,0.13,0.06,0.17,0.3
Mathematics,0.05555555555555555,0.4351851851851852,0.3148148148148148,0.3611111111111111,0.037037037037037035,0.009259259259259259,0.1388888888888889,0.32407407407407407,0.4444444444444444,0.5185185185185185,0.07407407407407407,0.027777777777777776,0.2037037037037037,0.037037037037037035,0.14814814814814814,0.5648148148148148,0.05555555555555555,0.8240740740740741,0.3611111111111111,0.8333333333333334,1.0555555555555556,0.08333333333333333,0.05555555555555555,0.08333333333333333,0.046296296296296294
Mechanical Engineering,0.12698412698412698,0.7619047619047619,0.18253968253968253,0.5634920634920635,0.2777777777777778,0.031746031746031744,0.25396825396825395,0.3968253968253968,0.8333333333333334,0.5476190476190477,0.23809523809523808,0.10317460317460317,0.1349206349206349,0.05555555555555555,0.373015873015873,1.4682539682539681,0.14285714285714285,0.2698412698412698,0.14285714285714285,0.6190476190476191,0.6190476190476191,0.023809523809523808,0.14285714285714285,0.14285714285714285,0.18253968253968253
Microbiology,0.1702127659574468,0.30851063829787234,0.1276595744680851,0.9680851063829787,0.11702127659574468,0.031914893617021274,1.5425531914893618,0.2978723404255319,0.4148936170212766,0.32978723404255317,0.44680851063829785,0.06382978723404255,0.1595744680851064,0.010638297872340425,0.8191489361702128,0.4574468085106383,0.0851063829787234,0.18085106382978725,0.010638297872340425,0.13829787234042554,0.5319148936170213,0.05319148936170213,0.1595744680851064,0.06382978723404255,0.35106382978723405
Music,0.3,0.03333333333333333,0.08333333333333333,0.16666666666666666,0.11666666666666667,0.0,0.05,0.06666666666666667,0.13333333333333333,0.43333333333333335,0.0,0.016666666666666666,0.13333333333333333,2.8,0.03333333333333333,0.06666666666666667,0.25,0.0,0.0,0.016666666666666666,0.08333333333333333,0.0,0.03333333333333333,0.1,0.0
Nutrition,0.4117647058823529,0.0784313725490196,0.5392156862745098,0.5588235294117647,0.1568627450980392,0.0392156862745098,1.2450980392156863,0.2647058823529412,0.3627450980392157,0.27450980392156865,1.107843137254902,0.16666666666666666,0.17647058823529413,0.058823529411764705,0.37254901960784315,0.29411764705882354,0.08823529411764706,0.24509803921568626,0.049019607843137254,0.12745098039215685,0.27450980392156865,0.12745098039215685,0.029411764705882353,0.058823529411764705,0.3137254901960784
Philosophy,1.263157894736842,0.07894736842105263,0.5,0.2631578947368421,0.2894736842105263,0.05263157894736842,0.2631578947368421,0.23684210526315788,0.23684210526315788,0.2631578947368421,0.10526315789473684,0.07894736842105263,0.05263157894736842,0.0,0.05263157894736842,0.34210526315789475,0.05263157894736842,0.07894736842105263,0.15789473684210525,0.0,0.21052631578947367,0.07894736842105263,0.0,0.21052631578947367,0.3157894736842105
Physics,0.3333333333333333,0.15384615384615385,0.41025641025641024,0.3333333333333333,0.1794871794871795,0.10256410256410256,0.38461538461538464,0.3333333333333333,0.46153846153846156,0.46153846153846156,0.10256410256410256,0.15384615384615385,0.1282051282051282,0.0,0.10256410256410256,0.6153846153846154,0.10256410256410256,0.46153846153846156,0.02564102564102564,1.8205128205128205,0.6153846153846154,0.0,0.05128205128205128,0.10256410256410256,0.10256410256410256
Political Science,2.35,0.225,0.5125,0.35,0.175,0.0375,0.1375,0.3875,0.2375,0.25,0.125,0.025,0.2125,0.0,0.1,0.3125,0.2,0.05,0.0,0.025,0.325,0.4375,0.075,0.0375,0.3875
Public Health,1.1120689655172413,0.21551724137931033,0.7155172413793104,0.35344827586206895,0.31896551724137934,0.02586206896551724,0.6982758620689655,0.25,0.28448275862068967,0.25,1.8103448275862069,0.10344827586206896,0.646551724137931,0.017241379310344827,0.25862068965517243,0.21551724137931033,0.09482758620689655,0.06896551724137931,0.05172413793103448,0.06896551724137931,0.3879310344827586,0.16379310344827586,0.05172413793103448,0.15517241379310345,0.7327586206896551
Psychology,1.894736842105263,0.17543859649122806,1.3333333333333333,0.15789473684210525,0.14035087719298245,0.05263157894736842,0.6491228070175439,0.19298245614035087,0.17543859649122806,0.2982456140350877,0.5964912280701754,0.22807017543859648,0.21052631578947367,0.0,0.07017543859649122,0.22807017543859648,0.15789473684210525,0.07017543859649122,0.017543859649122806,0.017543859649122806,0.2807017543859649,0.15789473684210525,0.0,0.05263157894736842,0.2631578947368421
"Recreation, Parks, and Tourism Administration",1.1304347826086956,0.10434782608695652,0.5826086956521739,1.0521739130434782,0.45217391304347826,0.09565217391304348,0.10434782608695652,0.5565217391304348,0.3826086956521739,0.6608695652173913,0.3652173913043478,0.22608695652173913,0.19130434782608696,0.034782608695652174,0.6608695652173913,0.28695652173913044,0.2,0.08695652173913043,0.008695652173913044,0.017391304347826087,0.4,0.3739130434782609,0.06956521739130435,0.14782608695652175,1.382608695652174
Sociology,2.590909090909091,0.16666666666666666,1.3333333333333333,0.5454545454545454,0.3181818181818182,0.0,0.13636363636363635,0.5151515151515151,0.42424242424242425,0.5454545454545454,0.22727272727272727,0.13636363636363635,0.25757575757575757,0.015151515151515152,0.22727272727272727,0.4696969696969697,0.13636363636363635,0.015151515151515152,0.015151515151515152,0.030303030303030304,0.5,0.30303030303030304,0.045454545454545456,0.16666666666666666,0.5151515151515151
Software Engineering,0.17532467532467533,1.7792207792207793,0.2077922077922078,0.5194805194805194,0.2597402597402597,0.012987012987012988,0.512987012987013,0.36363636363636365,0.564935064935065,0.4090909090909091,0.06493506493506493,0.11688311688311688,0.2857142857142857,0.045454545454545456,0.3246753246753247,0.7012987012987013,0.07142857142857142,0.2792207792207792,0.12337662337662338,0.2922077922077922,1.0389610389610389,0.2012987012987013,0.025974025974025976,0.15584415584415584,0.24025974025974026
Spanish,2.462121212121212,0.17424242424242425,0.6439393939393939,0.23484848484848486,0.2196969696969697,0.09090909090909091,0.06060606060606061,0.3106060606060606,0.2878787878787879,0.4090909090909091,0.15151515151515152,0.09848484848484848,1.1742424242424243,0.09848484848484848,0.03787878787878788,0.2196969696969697,0.44696969696969696,0.0,0.5075757575757576,0.0,0.21212121212121213,0.3560606060606061,0.045454545454545456,0.08333333333333333,0.7878787878787878
Statistics,0.04,0.88,0.04,0.52,0.12,0.02,0.04,0.46,0.62,0.52,0.0,0.08,0.18,0.04,0.12,0.68,0.08,0.74,0.24,0.38,2.14,0.0,0.02,0.04,0.02
Theatre Arts,0.5116279069767442,0.13953488372093023,0.13953488372093023,0.32558139534883723,0.23255813953488372,0.7441860465116279,0.11627906976744186,0.16279069767441862,0.6976744186046512,0.46511627906976744,0.09302325581395349,0.06976744186046512,0.2558139534883721,0.3488372093023256,0.2558139534883721,0.16279069767441862,0.3023255813953488,0.023255813953488372,0.023255813953488372,0.0,0.20930232558139536,0.023255813953488372,0.023255813953488372,0.06976744186046512,0.023255813953488372
Wine and Viticulture,0.39603960396039606,0.1188118811881188,0.12871287128712872,1.495049504950495,0.19801980198019803,0.009900990099009901,0.6831683168316832,0.46534653465346537,0.33663366336633666,0.48514851485148514,0.1485148514851485,0.12871287128712872,0.5148514851485149,0.009900990099009901,0.7623762376237624,0.26732673267326734,0.07920792079207921,0.06930693069306931,0.0297029702970297,0.0594059405940594,0.3069306930693069,0.46534653465346537,0.16831683168316833,0.0594059405940594,0.37623762376237624
