Programs,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Child Development,0.6410256410256411,1.5128205128205128,0.07692307692307693,0.1282051282051282,0.1282051282051282,0.02564102564102564,0.7435897435897436,0.10256410256410256,0.1282051282051282,0.10256410256410256,0.5897435897435898,0.5641025641025641,0.1282051282051282,0.07692307692307693,0.0,0.07692307692307693,0.02564102564102564,0.05128205128205128,0.0,0.02564102564102564
City and Regional Planning,1.532258064516129,0.46774193548387094,0.16129032258064516,0.5887096774193549,0.3225806451612903,0.08064516129032258,0.06451612903225806,0.4032258064516129,0.43548387096774194,0.4596774193548387,0.28225806451612906,0.11290322580645161,0.1935483870967742,0.25806451612903225,0.008064516129032258,0.4032258064516129,0.12096774193548387,0.08870967741935484,0.016129032258064516,0.06451612903225806
Civil Engineering,0.18571428571428572,0.14285714285714285,0.4,0.45714285714285713,0.14285714285714285,0.0,0.34285714285714286,0.3,0.9571428571428572,0.38571428571428573,0.11428571428571428,0.07142857142857142,0.12857142857142856,0.2,0.0,1.2,0.05714285714285714,0.4142857142857143,0.17142857142857143,0.4857142857142857
Communication Studies,1.7692307692307692,0.46153846153846156,0.07692307692307693,0.2692307692307692,0.6153846153846154,0.07692307692307693,0.07692307692307693,0.34615384615384615,0.34615384615384615,0.5384615384615384,0.07692307692307693,0.038461538461538464,0.19230769230769232,0.038461538461538464,0.0,0.3076923076923077,0.15384615384615385,0.0,0.0,0.038461538461538464
Comparative Ethnic Studies,3.66025641025641,0.6923076923076923,0.12179487179487179,0.4166666666666667,0.1794871794871795,0.08974358974358974,0.0641025641025641,0.3141025641025641,0.27564102564102566,0.38461538461538464,0.1987179487179487,0.09615384615384616,0.44871794871794873,0.10256410256410256,0.1346153846153846,0.3141025641025641,0.532051282051282,0.019230769230769232,0.0641025641025641,0.019230769230769232
Computer Engineering,0.1927710843373494,0.1686746987951807,1.6265060240963856,0.6987951807228916,0.27710843373493976,0.04819277108433735,0.3614457831325301,0.46987951807228917,0.7228915662650602,0.6024096385542169,0.1566265060240964,0.12048192771084337,0.2289156626506024,0.37349397590361444,0.060240963855421686,0.8554216867469879,0.04819277108433735,0.5060240963855421,0.14457831325301204,0.6024096385542169
Computer Science,0.19318181818181818,0.21022727272727273,1.8068181818181819,0.5,0.3409090909090909,0.017045454545454544,0.42613636363636365,0.3465909090909091,0.5227272727272727,0.4431818181818182,0.056818181818181816,0.11931818181818182,0.2556818181818182,0.3181818181818182,0.0625,0.6647727272727273,0.06818181818181818,0.25,0.17045454545454544,0.23295454545454544
Construction Management,0.2037037037037037,0.18518518518518517,0.1111111111111111,0.46296296296296297,0.16666666666666666,0.0,0.12962962962962962,0.5555555555555556,1.8148148148148149,0.5370370370370371,0.2037037037037037,0.07407407407407407,0.07407407407407407,0.2962962962962963,0.037037037037037035,0.5185185185185185,0.018518518518518517,0.24074074074074073,0.07407407407407407,0.14814814814814814
Dairy Science,0.14606741573033707,0.16853932584269662,0.12359550561797752,1.4269662921348314,0.1348314606741573,0.033707865168539325,0.797752808988764,0.23595505617977527,0.25842696629213485,0.23595505617977527,0.43820224719101125,0.11235955056179775,0.1348314606741573,1.898876404494382,0.033707865168539325,0.29213483146067415,0.0449438202247191,0.06741573033707865,0.011235955056179775,0.11235955056179775
Economics,0.7,0.15,1.15,0.45,0.1,0.0,0.0,0.9,0.6,0.9,0.1,0.15,0.2,0.05,0.05,0.5,0.05,0.3,0.1,0.15
Electrical Engineering,0.14418604651162792,0.10232558139534884,1.6232558139534883,0.5534883720930233,0.32558139534883723,0.06046511627906977,0.26046511627906976,0.4325581395348837,0.6511627906976745,0.5348837209302325,0.06976744186046512,0.08372093023255814,0.17674418604651163,0.3209302325581395,0.08372093023255814,1.1162790697674418,0.06511627906976744,0.3395348837209302,0.12093023255813953,0.7627906976744186
English,1.3333333333333333,0.3333333333333333,0.31666666666666665,0.2,0.15,0.03333333333333333,0.016666666666666666,0.16666666666666666,0.13333333333333333,0.23333333333333334,0.0,0.0,1.5666666666666667,0.03333333333333333,0.016666666666666666,0.11666666666666667,0.36666666666666664,0.016666666666666666,0.15,0.08333333333333333
Environmental Earth and Soil Sciences,0.5520361990950227,0.22624434389140272,0.25339366515837103,1.3076923076923077,0.22171945701357465,0.058823529411764705,0.28054298642533937,0.19909502262443438,0.31221719457013575,0.26244343891402716,0.24434389140271492,0.07239819004524888,0.19909502262443438,0.665158371040724,0.013574660633484163,0.43891402714932126,0.08144796380090498,0.12217194570135746,0.049773755656108594,0.15384615384615385
Environmental Engineering,0.21666666666666667,0.18333333333333332,0.31666666666666665,0.55,0.26666666666666666,0.0,0.7333333333333333,0.26666666666666666,0.5,0.35,0.36666666666666664,0.03333333333333333,0.16666666666666666,0.4,0.016666666666666666,1.25,0.06666666666666667,0.26666666666666666,0.05,0.7
Environmental Management and Protection,0.6294642857142857,0.23660714285714285,0.1875,1.4241071428571428,0.21428571428571427,0.05803571428571429,0.33035714285714285,0.22321428571428573,0.29464285714285715,0.28125,0.25,0.05803571428571429,0.16517857142857142,0.7053571428571429,0.013392857142857142,0.36607142857142855,0.06696428571428571,0.09375,0.05803571428571429,0.09821428571428571
Food Science,0.3333333333333333,0.21212121212121213,0.12121212121212122,1.5303030303030303,0.18181818181818182,0.0,0.8181818181818182,0.21212121212121213,0.3333333333333333,0.19696969696969696,0.4090909090909091,0.15151515151515152,0.18181818181818182,2.272727272727273,0.045454545454545456,0.3787878787878788,0.10606060606060606,0.15151515151515152,0.015151515151515152,0.10606060606060606
Forest and Fire Sciences,0.6143497757847534,0.242152466367713,0.20179372197309417,1.4394618834080717,0.2242152466367713,0.05829596412556054,0.30493273542600896,0.19282511210762332,0.273542600896861,0.24663677130044842,0.2556053811659193,0.05829596412556054,0.16143497757847533,0.7757847533632287,0.013452914798206279,0.3452914798206278,0.07174887892376682,0.11210762331838565,0.06726457399103139,0.07174887892376682
General Engineering,0.15384615384615385,0.09615384615384616,0.40384615384615385,0.6730769230769231,0.09615384615384616,0.0,0.9807692307692307,0.4807692307692308,0.8846153846153846,0.5769230769230769,0.11538461538461539,0.21153846153846154,0.40384615384615385,0.17307692307692307,0.038461538461538464,1.1153846153846154,0.0,0.40384615384615385,0.057692307692307696,0.7884615384615384
Graphic Communication,0.208955223880597,0.13432835820895522,0.7761194029850746,0.8805970149253731,2.4477611940298507,0.7313432835820896,0.22388059701492538,0.5223880597014925,0.3880597014925373,0.7014925373134329,0.13432835820895522,0.29850746268656714,0.19402985074626866,0.7164179104477612,0.029850746268656716,0.26865671641791045,0.1044776119402985,0.08955223880597014,0.014925373134328358,0.029850746268656716
History,2.8666666666666667,0.3333333333333333,0.15555555555555556,0.17777777777777778,0.044444444444444446,0.06666666666666667,0.0,0.15555555555555556,0.15555555555555556,0.2,0.0,0.0,1.0888888888888888,0.0,0.0,0.15555555555555556,0.2,0.0,0.06666666666666667,0.06666666666666667
Industrial Engineering,0.4215686274509804,0.19607843137254902,0.9607843137254902,1.0098039215686274,0.22549019607843138,0.1568627450980392,0.28431372549019607,0.7647058823529411,1.0098039215686274,1.0098039215686274,0.10784313725490197,0.21568627450980393,0.21568627450980393,0.46078431372549017,0.0392156862745098,1.3725490196078431,0.18627450980392157,0.30392156862745096,0.10784313725490197,0.47058823529411764
Industrial Technology and Packaging,0.16666666666666666,0.20833333333333334,0.5416666666666666,0.5,0.25,0.0,0.125,0.2916666666666667,0.2916666666666667,0.375,0.125,0.08333333333333333,0.20833333333333334,0.875,0.041666666666666664,0.3333333333333333,0.125,0.2916666666666667,0.125,0.2916666666666667
Interdisciplinary Studies,2.7777777777777777,0.6666666666666666,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.1111111111111111,0.2777777777777778,0.2222222222222222,0.2777777777777778,0.0,0.05555555555555555,0.16666666666666666,0.0,0.0,0.2222222222222222,0.2222222222222222,0.05555555555555555,0.0,0.1111111111111111
Journalism,0.6956521739130435,0.2391304347826087,0.32608695652173914,0.5217391304347826,1.4130434782608696,0.10869565217391304,0.0,0.2608695652173913,0.15217391304347827,0.17391304347826086,0.021739130434782608,0.10869565217391304,0.32608695652173914,0.2391304347826087,0.06521739130434782,0.21739130434782608,0.2826086956521739,0.06521739130434782,0.0,0.08695652173913043
Kinesiology,0.5955056179775281,0.7865168539325843,0.14606741573033707,0.29213483146067415,0.25842696629213485,0.056179775280898875,0.5280898876404494,0.2247191011235955,0.2247191011235955,0.33707865168539325,2.247191011235955,0.1797752808988764,0.14606741573033707,0.24719101123595505,0.0449438202247191,0.2247191011235955,0.19101123595505617,0.056179775280898875,0.0449438202247191,0.1797752808988764
Landscape Architecture,0.5333333333333333,0.3333333333333333,0.2,0.4,0.4444444444444444,0.08888888888888889,0.13333333333333333,0.1111111111111111,0.4222222222222222,0.24444444444444444,0.15555555555555556,0.044444444444444446,0.022222222222222223,0.2,0.0,0.13333333333333333,0.06666666666666667,0.4666666666666667,0.022222222222222223,0.044444444444444446
Liberal Arts and Engineering Studies,0.43902439024390244,0.2073170731707317,1.1341463414634145,0.5609756097560976,0.7439024390243902,0.25609756097560976,0.07317073170731707,0.43902439024390244,0.6341463414634146,0.573170731707317,0.07317073170731707,0.17073170731707318,0.2073170731707317,0.3902439024390244,0.10975609756097561,0.8780487804878049,0.07317073170731707,0.23170731707317074,0.12195121951219512,0.36585365853658536
Liberal Studies,1.68125,1.04375,0.14375,0.38125,0.15,0.03125,0.6625,0.35625,0.24375,0.2875,0.4125,0.2,0.3625,0.19375,0.03125,0.2875,0.3375,0.2625,0.0625,0.20625
Manufacturing Engineering,0.3739130434782609,0.16521739130434782,0.8173913043478261,0.9130434782608695,0.2782608695652174,0.13043478260869565,0.3565217391304348,0.6782608695652174,1.0347826086956522,0.9043478260869565,0.16521739130434782,0.21739130434782608,0.22608695652173913,0.5391304347826087,0.034782608695652174,1.3130434782608695,0.16521739130434782,0.28695652173913044,0.10434782608695652,0.46956521739130436
Marine Sciences,0.3644067796610169,0.4661016949152542,0.2711864406779661,0.6016949152542372,0.23728813559322035,0.15254237288135594,1.0932203389830508,0.4576271186440678,0.3644067796610169,0.4915254237288136,0.16101694915254236,0.16101694915254236,0.288135593220339,0.211864406779661,0.01694915254237288,0.4576271186440678,0.2288135593220339,0.2457627118644068,0.00847457627118644,0.1694915254237288
Materials Engineering,0.18,0.34,0.34,0.49,0.25,0.07,0.51,0.51,0.86,0.54,0.23,0.14,0.19,0.38,0.05,0.91,0.07,0.34,0.07,0.54
Mathematics,0.05555555555555555,0.1388888888888889,0.4351851851851852,0.37962962962962965,0.037037037037037035,0.009259259259259259,0.1388888888888889,0.32407407407407407,0.4444444444444444,0.5185185185185185,0.07407407407407407,0.027777777777777776,0.2037037037037037,0.14814814814814814,0.037037037037037035,0.5648148148148148,0.05555555555555555,0.8425925925925926,0.3611111111111111,0.8333333333333334
Mechanical Engineering,0.12698412698412698,0.16666666666666666,0.7619047619047619,0.5634920634920635,0.2777777777777778,0.031746031746031744,0.25396825396825395,0.3968253968253968,0.8333333333333334,0.5476190476190477,0.23809523809523808,0.10317460317460317,0.1349206349206349,0.373015873015873,0.05555555555555555,1.4682539682539681,0.14285714285714285,0.2698412698412698,0.14285714285714285,0.6190476190476191
Microbiology,0.1702127659574468,0.0851063829787234,0.30851063829787234,0.9680851063829787,0.11702127659574468,0.031914893617021274,1.5425531914893618,0.2978723404255319,0.4148936170212766,0.32978723404255317,0.44680851063829785,0.06382978723404255,0.1595744680851064,0.8191489361702128,0.010638297872340425,0.4574468085106383,0.0851063829787234,0.18085106382978725,0.010638297872340425,0.13829787234042554
Music,0.3,0.18333333333333332,0.03333333333333333,0.16666666666666666,0.11666666666666667,0.0,0.05,0.06666666666666667,0.13333333333333333,0.43333333333333335,0.0,0.016666666666666666,0.13333333333333333,0.03333333333333333,2.8,0.06666666666666667,0.25,0.0,0.0,0.016666666666666666
Nutrition,0.4117647058823529,0.39215686274509803,0.0784313725490196,0.5784313725490197,0.1568627450980392,0.0392156862745098,1.2450980392156863,0.2647058823529412,0.3627450980392157,0.27450980392156865,1.107843137254902,0.16666666666666666,0.17647058823529413,0.37254901960784315,0.058823529411764705,0.29411764705882354,0.08823529411764706,0.24509803921568626,0.049019607843137254,0.12745098039215685
Philosophy,1.263157894736842,0.42105263157894735,0.07894736842105263,0.2631578947368421,0.2894736842105263,0.05263157894736842,0.2631578947368421,0.23684210526315788,0.23684210526315788,0.2631578947368421,0.10526315789473684,0.07894736842105263,0.05263157894736842,0.05263157894736842,0.0,0.34210526315789475,0.05263157894736842,0.07894736842105263,0.15789473684210525,0.0
Physics,0.3333333333333333,0.23076923076923078,0.15384615384615385,0.3333333333333333,0.1794871794871795,0.10256410256410256,0.38461538461538464,0.3333333333333333,0.46153846153846156,0.46153846153846156,0.10256410256410256,0.15384615384615385,0.1282051282051282,0.10256410256410256,0.0,0.6153846153846154,0.10256410256410256,0.46153846153846156,0.02564102564102564,1.8205128205128205
Political Science,2.35,0.4,0.225,0.4875,0.175,0.0375,0.1375,0.3875,0.2375,0.25,0.125,0.025,0.2125,0.1,0.0,0.3125,0.2,0.05,0.0,0.025
Public Health,1.1120689655172413,0.6724137931034483,0.21551724137931033,0.4396551724137931,0.31896551724137934,0.02586206896551724,0.6982758620689655,0.25,0.28448275862068967,0.25,1.8103448275862069,0.10344827586206896,0.646551724137931,0.25862068965517243,0.017241379310344827,0.21551724137931033,0.09482758620689655,0.06896551724137931,0.05172413793103448,0.06896551724137931
Psychology,1.894736842105263,1.087719298245614,0.17543859649122806,0.19298245614035087,0.14035087719298245,0.05263157894736842,0.6491228070175439,0.19298245614035087,0.17543859649122806,0.2982456140350877,0.5964912280701754,0.22807017543859648,0.21052631578947367,0.07017543859649122,0.0,0.22807017543859648,0.15789473684210525,0.07017543859649122,0.017543859649122806,0.017543859649122806
"Recreation, Parks, and Tourism Administration",1.1304347826086956,0.5304347826086957,0.10434782608695652,1.0869565217391304,0.45217391304347826,0.09565217391304348,0.10434782608695652,0.5565217391304348,0.3826086956521739,0.6608695652173913,0.3652173913043478,0.22608695652173913,0.19130434782608696,0.6608695652173913,0.034782608695652174,0.28695652173913044,0.2,0.08695652173913043,0.008695652173913044,0.017391304347826087
Sociology,2.590909090909091,1.2121212121212122,0.16666666666666666,0.6212121212121212,0.3181818181818182,0.0,0.13636363636363635,0.5151515151515151,0.42424242424242425,0.5454545454545454,0.22727272727272727,0.13636363636363635,0.25757575757575757,0.22727272727272727,0.015151515151515152,0.4696969696969697,0.13636363636363635,0.015151515151515152,0.015151515151515152,0.030303030303030304
Software Engineering,0.17532467532467533,0.24675324675324675,1.7792207792207793,0.5194805194805194,0.2597402597402597,0.012987012987012988,0.512987012987013,0.36363636363636365,0.564935064935065,0.4090909090909091,0.06493506493506493,0.11688311688311688,0.2857142857142857,0.3246753246753247,0.045454545454545456,0.7012987012987013,0.07142857142857142,0.2792207792207792,0.12337662337662338,0.2922077922077922
Spanish,2.462121212121212,0.5681818181818182,0.17424242424242425,0.25757575757575757,0.2196969696969697,0.09090909090909091,0.06060606060606061,0.3106060606060606,0.2878787878787879,0.4090909090909091,0.15151515151515152,0.09848484848484848,1.1742424242424243,0.03787878787878788,0.09848484848484848,0.2196969696969697,0.44696969696969696,0.0,0.5075757575757576,0.0
Statistics,0.04,0.02,0.88,0.52,0.12,0.02,0.04,0.46,0.62,0.52,0.0,0.08,0.18,0.12,0.04,0.68,0.08,0.74,0.24,0.38
Theatre Arts,0.5116279069767442,0.18604651162790697,0.13953488372093023,0.32558139534883723,0.23255813953488372,0.7441860465116279,0.11627906976744186,0.16279069767441862,0.6976744186046512,0.46511627906976744,0.09302325581395349,0.06976744186046512,0.2558139534883721,0.2558139534883721,0.3488372093023256,0.16279069767441862,0.3023255813953488,0.023255813953488372,0.023255813953488372,0.0
Wine and Viticulture,0.39603960396039606,0.10891089108910891,0.1188118811881188,1.5148514851485149,0.19801980198019803,0.009900990099009901,0.6831683168316832,0.46534653465346537,0.33663366336633666,0.48514851485148514,0.1485148514851485,0.12871287128712872,0.5148514851485149,0.7623762376237624,0.009900990099009901,0.26732673267326734,0.07920792079207921,0.06930693069306931,0.0297029702970297,0.0594059405940594
Accounting,0.18181818181818182,0.0,0.2727272727272727,0.09090909090909091,0.18181818181818182,0.7272727272727273,0.09090909090909091,1.0909090909090908,0.18181818181818182,1.1818181818181819,0.0,0.0,0.09090909090909091,0.18181818181818182,0.0,0.36363636363636365,0.09090909090909091,0.0,0.0,0.0
Consumer Packaging,0.13333333333333333,0.13333333333333333,0.2,0.5333333333333333,0.5333333333333333,0.2,0.06666666666666667,0.4666666666666667,0.4,0.26666666666666666,0.2,0.0,0.13333333333333333,0.6,0.0,0.2,0.0,0.06666666666666667,0.2,0.0
Entrepreneurship,0.625,0.5,0.25,0.4375,0.8125,0.0,0.125,1.3125,0.6875,1.375,0.125,0.4375,0.0625,0.375,0.0,0.1875,0.25,0.0,0.0,0.0
"Ethics, Law and Social Justice",2.6470588235294117,0.35294117647058826,0.23529411764705882,0.38235294117647056,0.23529411764705882,0.029411764705882353,0.08823529411764706,0.23529411764705882,0.3235294117647059,0.2647058823529412,0.11764705882352941,0.0,0.058823529411764705,0.0,0.0,0.4117647058823529,0.11764705882352941,0.029411764705882353,0.0,0.0
Financial Management,0.375,0.0625,0.53125,0.6875,0.09375,0.1875,0.21875,0.4375,0.46875,0.5,0.03125,0.0,0.21875,0.34375,0.0,0.375,0.09375,0.09375,0.03125,0.09375
Global Citizenship and Social Sustainability,3.92,0.84,0.08,0.56,0.58,0.26,0.1,0.22,0.34,0.44,0.08,0.28,0.48,0.24,0.0,0.4,0.56,0.0,0.02,0.14
Health and Society,3.4186046511627906,1.6046511627906976,0.2558139534883721,0.5581395348837209,0.7674418604651163,0.32558139534883723,0.7674418604651163,0.11627906976744186,0.23255813953488372,0.4418604651162791,1.2325581395348837,0.5581395348837209,0.4186046511627907,0.3953488372093023,0.0,0.3488372093023256,0.3488372093023256,0.09302325581395349,0.0,0.023255813953488372
Industrial Technology,0.14814814814814814,0.18518518518518517,0.25925925925925924,0.8518518518518519,0.5925925925925926,0.14814814814814814,0.0,0.8888888888888888,0.4444444444444444,0.8888888888888888,0.14814814814814814,0.14814814814814814,0.07407407407407407,0.7777777777777778,0.07407407407407407,0.4074074074074074,0.14814814814814814,0.037037037037037035,0.0,0.07407407407407407
Information Systems,0.16666666666666666,0.25,1.0,0.8333333333333334,0.3333333333333333,0.0,0.0,0.9166666666666666,0.4166666666666667,1.0,0.0,0.08333333333333333,0.16666666666666666,0.5833333333333334,0.08333333333333333,0.4166666666666667,0.0,0.0,0.25,0.0
Management and Human Resources,0.35714285714285715,0.6428571428571429,0.07142857142857142,0.8571428571428571,0.6428571428571429,0.0,0.14285714285714285,1.3571428571428572,0.6428571428571429,1.4285714285714286,0.07142857142857142,0.35714285714285715,0.14285714285714285,0.5,0.5,0.2857142857142857,0.0,0.07142857142857142,0.0,0.0
Marketing Management,0.4166666666666667,0.3333333333333333,0.3333333333333333,1.8333333333333333,0.5833333333333334,0.0,0.0,0.9166666666666666,0.4166666666666667,0.9166666666666666,0.0,0.0,0.0,0.5,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0
Packaging Technology,0.0,0.13333333333333333,0.06666666666666667,0.8666666666666667,0.4,0.2,0.26666666666666666,0.4666666666666667,0.26666666666666666,0.3333333333333333,0.13333333333333333,0.0,0.0,1.2666666666666666,0.0,0.13333333333333333,0.13333333333333333,0.0,0.0,0.06666666666666667
Quantitative Analysis,0.0975609756097561,0.024390243902439025,0.4634146341463415,0.5121951219512195,0.04878048780487805,0.0,0.0,0.5365853658536586,0.4878048780487805,0.5853658536585366,0.024390243902439025,0.0,0.0975609756097561,0.0975609756097561,0.024390243902439025,0.6097560975609756,0.024390243902439025,0.926829268292683,0.3902439024390244,0.9024390243902439
Real Estate Finance,0.5714285714285714,0.0,0.2857142857142857,0.8571428571428571,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.5,0.7142857142857143,0.5714285714285714,0.14285714285714285,0.0,0.14285714285714285,0.5714285714285714,0.0,0.35714285714285715,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.14285714285714285
"Science, Technology and Society",2.75,0.7222222222222222,0.2222222222222222,0.5,1.6111111111111112,0.4166666666666667,0.75,0.1111111111111111,0.2222222222222222,0.5555555555555556,0.3888888888888889,0.6111111111111112,0.5555555555555556,0.2777777777777778,0.0,0.4444444444444444,0.4444444444444444,0.027777777777777776,0.1111111111111111,0.19444444444444445
Visual Media and Cultural Studies,2.660377358490566,0.2641509433962264,0.1509433962264151,0.4528301886792453,0.5094339622641509,0.1320754716981132,0.018867924528301886,0.32075471698113206,0.33962264150943394,0.5283018867924528,0.0,0.0,0.41509433962264153,0.1509433962264151,0.3018867924528302,0.33962264150943394,0.41509433962264153,0.018867924528301886,0.16981132075471697,0.018867924528301886
"Bioinformatics, Cross Disciplinary Studies",0.0,0.125,1.3125,0.9375,0.1875,0.0,2.9375,0.6875,1.1875,0.9375,0.125,0.1875,0.5,0.3125,0.125,0.8125,0.125,0.0625,0.0,0.0625
"Data Science, Cross Disciplinary Studies",0.0,0.19047619047619047,1.4761904761904763,0.6666666666666666,0.19047619047619047,0.0,0.23809523809523808,0.5238095238095238,0.7142857142857143,0.6190476190476191,0.0,0.09523809523809523,0.3333333333333333,0.23809523809523808,0.09523809523809523,0.7142857142857143,0.0,0.42857142857142855,0.047619047619047616,0.5238095238095238
