Programs,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Environmental Earth and Soil Sciences,0.33031674208144796,0.027149321266968326,0.14027149321266968,0.6832579185520362,0.04072398190045249,0.058823529411764705,0.05429864253393665,0.04524886877828054,0.027149321266968326,0.004524886877828055,0.07239819004524888,0.0,0.02262443438914027,0.07692307692307693,0.013574660633484163,0.00904977375565611,0.0,0.03167420814479638,0.0,0.02262443438914027
Environmental Engineering,0.03333333333333333,0.0,0.2833333333333333,0.18333333333333332,0.0,0.0,0.23333333333333334,0.0,0.05,0.03333333333333333,0.05,0.0,0.0,0.05,0.0,0.0,0.03333333333333333,0.11666666666666667,0.0,0.1
Environmental Management and Protection,0.3794642857142857,0.026785714285714284,0.09821428571428571,0.7232142857142857,0.03571428571428571,0.05803571428571429,0.08035714285714286,0.06696428571428571,0.026785714285714284,0.004464285714285714,0.07142857142857142,0.0,0.008928571428571428,0.08482142857142858,0.013392857142857142,0.008928571428571428,0.0,0.022321428571428572,0.0,0.013392857142857142
Food Science,0.09090909090909091,0.0,0.10606060606060606,0.3333333333333333,0.0,0.0,0.25757575757575757,0.06060606060606061,0.0,0.0,0.18181818181818182,0.0,0.0,1.4696969696969697,0.030303030303030304,0.0,0.09090909090909091,0.07575757575757576,0.0,0.030303030303030304
Forest and Fire Sciences,0.35874439461883406,0.02242152466367713,0.10762331838565023,0.7802690582959642,0.03587443946188341,0.05829596412556054,0.05829596412556054,0.05829596412556054,0.03139013452914798,0.004484304932735426,0.08071748878923767,0.0,0.008968609865470852,0.08071748878923767,0.013452914798206279,0.013452914798206279,0.004484304932735426,0.02242152466367713,0.0,0.013452914798206279
General Engineering,0.0,0.0,0.2692307692307692,0.09615384615384616,0.0,0.0,0.38461538461538464,0.0,0.019230769230769232,0.038461538461538464,0.0,0.0,0.038461538461538464,0.019230769230769232,0.019230769230769232,0.0,0.0,0.17307692307692307,0.0,0.1346153846153846
Graphic Communication,0.1044776119402985,0.0,0.16417910447761194,0.47761194029850745,0.9253731343283582,0.34328358208955223,0.029850746268656716,0.29850746268656714,0.07462686567164178,0.08955223880597014,0.04477611940298507,0.0,0.029850746268656716,0.16417910447761194,0.014925373134328358,0.0,0.07462686567164178,0.04477611940298507,0.0,0.0
History,1.7333333333333334,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,0.022222222222222223,0.044444444444444446,0.0,0.0,0.26666666666666666,0.0,0.0,0.022222222222222223,0.13333333333333333,0.0,0.06666666666666667,0.0
Industrial Engineering,0.17647058823529413,0.0,0.6470588235294118,0.2647058823529412,0.049019607843137254,0.1568627450980392,0.058823529411764705,0.09803921568627451,0.06862745098039216,0.0392156862745098,0.00980392156862745,0.0,0.0196078431372549,0.08823529411764706,0.0392156862745098,0.058823529411764705,0.0196078431372549,0.13725490196078433,0.00980392156862745,0.0392156862745098
Industrial Technology and Packaging,0.041666666666666664,0.0,0.25,0.3333333333333333,0.041666666666666664,0.0,0.041666666666666664,0.25,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0,0.375,0.041666666666666664,0.08333333333333333,0.08333333333333333,0.041666666666666664,0.0,0.0
Interdisciplinary Studies,1.2777777777777777,0.1111111111111111,0.05555555555555555,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.05555555555555555,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0
Journalism,0.2391304347826087,0.0,0.0,0.2826086956521739,0.5217391304347826,0.021739130434782608,0.0,0.10869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.06521739130434782,0.10869565217391304,0.043478260869565216,0.0,0.0
Kinesiology,0.34831460674157305,0.033707865168539325,0.07865168539325842,0.056179775280898875,0.0449438202247191,0.056179775280898875,0.1797752808988764,0.12359550561797752,0.011235955056179775,0.0898876404494382,1.2134831460674158,0.011235955056179775,0.02247191011235955,0.033707865168539325,0.0449438202247191,0.0,0.16853932584269662,0.033707865168539325,0.011235955056179775,0.0
Landscape Architecture,0.24444444444444444,0.044444444444444446,0.022222222222222223,0.2,0.13333333333333333,0.022222222222222223,0.022222222222222223,0.044444444444444446,0.2,0.06666666666666667,0.044444444444444446,0.0,0.0,0.022222222222222223,0.0,0.0,0.0,0.022222222222222223,0.0,0.0
