Programs,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
Art and Design,1.25,0.2159090909090909,0.25,0.17045454545454544,0.03409090909090909,0.022727272727272728,0.011363636363636364,0.011363636363636364,0.13636363636363635,0.09090909090909091,0.10227272727272728,0.011363636363636364,0.2727272727272727,0.11363636363636363,0.1590909090909091,0.06818181818181818,0.06818181818181818,0.045454545454545456,0.125,0.045454545454545456,0.9090909090909091,0.011363636363636364,0.011363636363636364,0.18181818181818182,0.09090909090909091,0.125,0.06818181818181818,0.13636363636363635,0.19318181818181818,0.1590909090909091
Biochemistry,0.10526315789473684,0.06578947368421052,0.34210526315789475,0.35526315789473684,0.07894736842105263,0.0,1.736842105263158,0.18421052631578946,0.14473684210526316,0.3684210526315789,0.21052631578947367,0.07894736842105263,0.5263157894736842,0.19736842105263158,0.05263157894736842,0.4473684210526316,0.0,0.2894736842105263,0.0,0.0,0.10526315789473684,0.18421052631578946,0.13157894736842105,0.013157894736842105,0.5263157894736842,0.039473684210526314,0.2236842105263158,0.0,0.11842105263157894,0.13157894736842105
Biological Sciences,0.4014084507042254,0.2112676056338028,0.6126760563380281,0.31690140845070425,0.2323943661971831,0.0,1.0845070422535212,0.44366197183098594,1.2535211267605635,0.4507042253521127,0.18309859154929578,0.1267605633802817,0.4788732394366197,0.13380281690140844,0.19718309859154928,0.6619718309859155,0.09154929577464789,0.19014084507042253,0.16901408450704225,0.056338028169014086,0.18309859154929578,0.08450704225352113,0.30985915492957744,0.056338028169014086,0.056338028169014086,0.1267605633802817,0.11267605633802817,0.22535211267605634,0.14788732394366197,0.2535211267605634
Biomedical Engineering,0.08163265306122448,0.45918367346938777,0.5306122448979592,0.4897959183673469,0.07142857142857142,0.0,0.826530612244898,0.11224489795918367,0.12244897959183673,0.7244897959183674,0.7040816326530612,0.01020408163265306,0.5510204081632653,0.16326530612244897,0.12244897959183673,0.10204081632653061,0.061224489795918366,0.41836734693877553,0.030612244897959183,0.16326530612244897,0.19387755102040816,0.3979591836734694,0.1326530612244898,0.09183673469387756,0.6428571428571429,0.17346938775510204,0.22448979591836735,0.09183673469387756,0.37755102040816324,0.42857142857142855
BioResource and Agricultural Engineering,0.2698412698412698,0.4444444444444444,0.5873015873015873,0.2698412698412698,0.1746031746031746,0.0,0.5396825396825397,0.12698412698412698,0.8412698412698413,0.47619047619047616,1.2063492063492063,0.0,0.3333333333333333,0.09523809523809523,0.42857142857142855,0.031746031746031744,0.14285714285714285,0.2857142857142857,0.06349206349206349,0.1111111111111111,0.12698412698412698,0.4603174603174603,0.47619047619047616,0.1111111111111111,0.30158730158730157,0.12698412698412698,0.2698412698412698,0.047619047619047616,0.3492063492063492,0.2222222222222222
Business Administration,0.7272727272727273,0.30303030303030304,0.7272727272727273,1.2424242424242424,0.09090909090909091,0.06060606060606061,0.06060606060606061,0.24242424242424243,0.6363636363636364,0.6666666666666666,0.12121212121212122,0.030303030303030304,0.48484848484848486,0.15151515151515152,0.30303030303030304,0.09090909090909091,1.3636363636363635,0.09090909090909091,0.12121212121212122,0.06060606060606061,0.18181818181818182,0.0,0.0,0.2727272727272727,0.21212121212121213,1.0303030303030303,0.030303030303030304,0.30303030303030304,0.21212121212121213,0.45454545454545453
Chemistry,0.11594202898550725,0.3333333333333333,0.3333333333333333,0.36231884057971014,0.07246376811594203,0.0,1.4782608695652173,0.11594202898550725,0.14492753623188406,0.5362318840579711,0.3188405797101449,0.10144927536231885,0.5797101449275363,0.21739130434782608,0.043478260869565216,0.4927536231884058,0.0,0.34782608695652173,0.0,0.0,0.10144927536231885,0.34782608695652173,0.14492753623188406,0.028985507246376812,0.5797101449275363,0.043478260869565216,0.17391304347826086,0.014492753623188406,0.08695652173913043,0.11594202898550725
Child Development,0.6410256410256411,0.07692307692307693,0.07692307692307693,0.10256410256410256,0.15384615384615385,0.0,0.6153846153846154,1.1025641025641026,0.3076923076923077,0.20512820512820512,0.0,0.48717948717948717,0.2564102564102564,0.1282051282051282,0.0,0.38461538461538464,0.02564102564102564,0.05128205128205128,0.02564102564102564,0.05128205128205128,0.1794871794871795,0.02564102564102564,0.0,0.05128205128205128,0.02564102564102564,0.0,0.05128205128205128,0.15384615384615385,0.0,0.02564102564102564
City and Regional Planning,1.314516129032258,0.13709677419354838,0.5,0.45161290322580644,0.08870967741935484,0.008064516129032258,0.06451612903225806,0.18548387096774194,2.0725806451612905,0.4435483870967742,0.13709677419354838,0.06451612903225806,0.3790322580645161,0.04838709677419355,0.22580645161290322,0.08870967741935484,0.3709677419354839,0.056451612903225805,0.12096774193548387,0.03225806451612903,0.27419354838709675,0.04838709677419355,0.4032258064516129,0.1532258064516129,0.08064516129032258,0.22580645161290322,0.07258064516129033,0.43548387096774194,0.33064516129032256,0.1935483870967742
Civil Engineering,0.14285714285714285,0.35714285714285715,0.42857142857142855,0.3,0.07142857142857142,0.0,0.32857142857142857,0.11428571428571428,0.6857142857142857,0.5,0.9142857142857143,0.0,0.4,0.08571428571428572,0.12857142857142856,0.07142857142857142,0.05714285714285714,0.34285714285714286,0.05714285714285714,0.12857142857142856,0.04285714285714286,0.4142857142857143,0.8857142857142857,0.05714285714285714,0.2857142857142857,0.08571428571428572,0.5285714285714286,0.08571428571428572,0.7857142857142857,0.05714285714285714
Communication Studies,1.5769230769230769,0.038461538461538464,0.2692307692307692,0.38461538461538464,0.038461538461538464,0.0,0.07692307692307693,0.19230769230769232,0.4230769230769231,0.4230769230769231,0.07692307692307693,0.0,0.46153846153846156,0.11538461538461539,0.038461538461538464,0.11538461538461539,0.15384615384615385,0.0,0.15384615384615385,0.0,0.5769230769230769,0.038461538461538464,0.07692307692307693,0.5,0.07692307692307693,0.15384615384615385,0.038461538461538464,0.19230769230769232,0.15384615384615385,0.15384615384615385
Comparative Ethnic Studies,3.2884615384615383,0.07051282051282051,0.3717948717948718,0.30128205128205127,0.12179487179487179,0.10256410256410256,0.0641025641025641,0.21794871794871795,1.0576923076923077,0.2692307692307692,0.09615384615384616,0.07692307692307693,0.3525641025641026,0.1794871794871795,0.09615384615384616,0.24358974358974358,0.5384615384615384,0.00641025641025641,0.532051282051282,0.0641025641025641,0.17307692307692307,0.019230769230769232,0.21794871794871795,0.038461538461538464,0.03205128205128205,0.10256410256410256,0.03205128205128205,0.23076923076923078,0.11538461538461539,0.10897435897435898
Computer Engineering,0.10843373493975904,1.3012048192771084,0.6385542168674698,0.46987951807228917,0.04819277108433735,0.060240963855421686,0.3493975903614458,0.08433734939759036,0.30120481927710846,0.6506024096385542,0.3855421686746988,0.03614457831325301,0.6265060240963856,0.18072289156626506,0.25301204819277107,0.060240963855421686,0.060240963855421686,0.42168674698795183,0.04819277108433735,0.024096385542168676,0.2289156626506024,0.42168674698795183,0.07228915662650602,0.12048192771084337,0.963855421686747,0.20481927710843373,0.0963855421686747,0.0963855421686747,0.5180722891566265,0.6506024096385542
Computer Science,0.13068181818181818,1.7272727272727273,0.4602272727272727,0.30113636363636365,0.03977272727272727,0.0625,0.4090909090909091,0.05113636363636364,0.3409090909090909,0.6079545454545454,0.3806818181818182,0.028409090909090908,0.4090909090909091,0.22727272727272727,0.2556818181818182,0.1875,0.08522727272727272,0.1875,0.06818181818181818,0.10795454545454546,0.2784090909090909,0.22727272727272727,0.028409090909090908,0.16477272727272727,0.3522727272727273,0.23863636363636365,0.13068181818181818,0.125,0.375,0.5681818181818182
Construction Management,0.2037037037037037,0.09259259259259259,0.46296296296296297,0.5,0.0,0.037037037037037035,0.12962962962962962,0.1111111111111111,0.6481481481481481,0.3888888888888889,0.2777777777777778,0.037037037037037035,0.3333333333333333,0.037037037037037035,0.24074074074074073,0.12962962962962962,0.2777777777777778,0.16666666666666666,0.018518518518518517,0.07407407407407407,0.12962962962962962,0.16666666666666666,0.2222222222222222,0.12962962962962962,0.3148148148148148,0.35185185185185186,1.2777777777777777,0.09259259259259259,1.6481481481481481,0.24074074074074073
Dairy Science,0.11235955056179775,0.1348314606741573,1.2808988764044944,0.24719101123595505,0.07865168539325842,0.033707865168539325,0.7191011235955056,0.3595505617977528,0.550561797752809,0.25842696629213485,0.14606741573033707,0.056179775280898875,0.14606741573033707,0.12359550561797752,1.7415730337078652,0.07865168539325842,0.25842696629213485,0.056179775280898875,0.0449438202247191,0.02247191011235955,0.16853932584269662,0.07865168539325842,0.07865168539325842,0.0898876404494382,0.12359550561797752,0.5056179775280899,0.11235955056179775,0.1348314606741573,0.3707865168539326,0.16853932584269662
Economics,0.7,1.15,0.4,1.0,0.0,0.05,0.0,0.15,0.55,0.9,0.15,0.15,0.4,0.1,0.05,0.05,1.45,0.2,0.05,0.05,0.1,0.15,0.0,0.25,0.25,0.45,0.05,0.05,0.35,0.25
Electrical Engineering,0.12558139534883722,1.3209302325581396,0.5162790697674419,0.4186046511627907,0.07906976744186046,0.08372093023255814,0.2372093023255814,0.018604651162790697,0.26046511627906976,0.6046511627906976,0.7116279069767442,0.027906976744186046,0.4930232558139535,0.13023255813953488,0.26046511627906976,0.05581395348837209,0.11162790697674418,0.28837209302325584,0.06511627906976744,0.06046511627906977,0.3116279069767442,0.5162790697674419,0.06511627906976744,0.15813953488372093,0.6465116279069767,0.14883720930232558,0.10232558139534884,0.08372093023255814,0.37209302325581395,0.33488372093023255
English,1.2166666666666666,0.31666666666666665,0.18333333333333332,0.18333333333333332,0.08333333333333333,0.0,0.016666666666666666,0.0,0.1,0.15,0.0,0.0,0.43333333333333335,1.2833333333333334,0.03333333333333333,0.3,0.03333333333333333,0.0,0.36666666666666664,0.15,0.38333333333333336,0.08333333333333333,0.0,0.016666666666666666,0.016666666666666666,0.03333333333333333,0.0,0.21666666666666667,0.05,0.016666666666666666
Environmental Earth and Soil Sciences,0.5203619909502263,0.2398190045248869,1.1764705882352942,0.2398190045248869,0.12669683257918551,0.013574660633484163,0.26244343891402716,0.17647058823529413,1.8778280542986425,0.22624434389140272,0.2669683257918552,0.05429864253393665,0.21266968325791855,0.1085972850678733,0.5972850678733032,0.09502262443438914,0.16289592760180996,0.09049773755656108,0.08144796380090498,0.06334841628959276,0.1493212669683258,0.09502262443438914,1.3076923076923077,0.12217194570135746,0.11312217194570136,0.3891402714932127,0.13574660633484162,0.21266968325791855,0.45701357466063347,0.19909502262443438
Environmental Engineering,0.16666666666666666,0.31666666666666665,0.5166666666666667,0.26666666666666666,0.13333333333333333,0.016666666666666666,0.6,0.3333333333333333,0.9666666666666667,0.6166666666666667,1.0,0.0,0.35,0.06666666666666667,0.23333333333333334,0.06666666666666667,0.11666666666666667,0.2,0.06666666666666667,0.05,0.16666666666666666,0.6,0.6666666666666666,0.08333333333333333,0.23333333333333334,0.1,0.16666666666666666,0.05,0.31666666666666665,0.18333333333333332
Environmental Management and Protection,0.6026785714285714,0.17857142857142858,1.2723214285714286,0.2857142857142857,0.12946428571428573,0.013392857142857142,0.30357142857142855,0.16517857142857142,1.9866071428571428,0.25,0.19196428571428573,0.049107142857142856,0.20982142857142858,0.09821428571428571,0.6383928571428571,0.09821428571428571,0.17857142857142858,0.07142857142857142,0.06696428571428571,0.07142857142857142,0.13839285714285715,0.07589285714285714,1.1205357142857142,0.09821428571428571,0.09375,0.47767857142857145,0.11607142857142858,0.23214285714285715,0.48660714285714285,0.22321428571428573
Food Science,0.25757575757575757,0.12121212121212122,1.4545454545454546,0.24242424242424243,0.09090909090909091,0.045454545454545456,0.7727272727272727,0.30303030303030304,0.5303030303030303,0.2727272727272727,0.22727272727272727,0.09090909090909091,0.21212121212121213,0.12121212121212122,2.0303030303030303,0.030303030303030304,0.07575757575757576,0.13636363636363635,0.10606060606060606,0.07575757575757576,0.12121212121212122,0.09090909090909091,0.15151515151515152,0.0,0.3939393939393939,0.3787878787878788,0.10606060606060606,0.09090909090909091,0.22727272727272727,0.5757575757575758
Forest and Fire Sciences,0.5874439461883408,0.18834080717488788,1.3004484304932735,0.2556053811659193,0.13004484304932734,0.013452914798206279,0.2825112107623318,0.19282511210762332,2.116591928251121,0.21076233183856502,0.18385650224215247,0.053811659192825115,0.17937219730941703,0.09417040358744394,0.7040358744394619,0.10762331838565023,0.19282511210762332,0.08071748878923767,0.07174887892376682,0.08071748878923767,0.14798206278026907,0.053811659192825115,1.3183856502242153,0.08071748878923767,0.1031390134529148,0.48878923766816146,0.1210762331838565,0.26905829596412556,0.5560538116591929,0.21076233183856502
General Engineering,0.11538461538461539,0.36538461538461536,0.5769230769230769,0.4423076923076923,0.057692307692307696,0.038461538461538464,0.9038461538461539,0.09615384615384616,0.15384615384615385,0.7692307692307693,0.6730769230769231,0.07692307692307693,0.5384615384615384,0.28846153846153844,0.07692307692307693,0.09615384615384616,0.038461538461538464,0.3269230769230769,0.0,0.057692307692307696,0.07692307692307693,0.6923076923076923,0.21153846153846154,0.19230769230769232,0.6346153846153846,0.038461538461538464,0.3076923076923077,0.09615384615384616,0.3076923076923077,0.17307692307692307
Graphic Communication,0.13432835820895522,0.7164179104477612,0.8656716417910447,0.5223880597014925,0.05970149253731343,0.029850746268656716,0.1791044776119403,0.04477611940298507,0.746268656716418,0.29850746268656714,0.1044776119402985,0.014925373134328358,0.34328358208955223,0.11940298507462686,0.6716417910447762,0.0,0.14925373134328357,0.07462686567164178,0.1044776119402985,0.014925373134328358,1.6119402985074627,0.029850746268656716,0.029850746268656716,0.6716417910447762,0.5671641791044776,0.9402985074626866,0.14925373134328357,0.2835820895522388,0.5373134328358209,1.4179104477611941
History,2.7333333333333334,0.13333333333333333,0.13333333333333333,0.15555555555555556,0.0,0.0,0.0,0.0,0.4,0.13333333333333333,0.022222222222222223,0.0,0.17777777777777778,0.9111111111111111,0.0,0.15555555555555556,0.37777777777777777,0.0,0.2,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.022222222222222223,0.022222222222222223,0.08888888888888889,0.06666666666666667,0.022222222222222223
Industrial Engineering,0.35294117647058826,0.8431372549019608,0.9607843137254902,0.7352941176470589,0.17647058823529413,0.0392156862745098,0.2647058823529412,0.0784313725490196,1.0,1.0196078431372548,0.7450980392156863,0.0784313725490196,0.8823529411764706,0.09803921568627451,0.39215686274509803,0.08823529411764706,0.3627450980392157,0.2647058823529412,0.18627450980392157,0.09803921568627451,0.12745098039215685,0.38235294117647056,0.2647058823529412,0.22549019607843138,0.6862745098039216,0.47058823529411764,0.14705882352941177,0.37254901960784315,0.5490196078431373,0.6862745098039216
Industrial Technology and Packaging,0.125,0.4583333333333333,0.5,0.3333333333333333,0.041666666666666664,0.041666666666666664,0.125,0.041666666666666664,0.7083333333333334,0.375,0.2916666666666667,0.0,0.16666666666666666,0.08333333333333333,0.7916666666666666,0.08333333333333333,0.16666666666666666,0.20833333333333334,0.125,0.125,0.16666666666666666,0.16666666666666666,0.0,0.25,0.5833333333333334,1.0,0.125,0.125,0.5416666666666666,1.3333333333333333
Interdisciplinary Studies,2.5555555555555554,0.2222222222222222,0.16666666666666666,0.2222222222222222,0.0,0.0,0.1111111111111111,0.0,0.3333333333333333,1.0,0.05555555555555555,0.05555555555555555,0.3333333333333333,0.05555555555555555,0.0,0.16666666666666666,0.3333333333333333,0.0,0.2222222222222222,0.0,0.4444444444444444,0.1111111111111111,0.0,0.16666666666666666,0.05555555555555555,0.05555555555555555,0.0,0.7222222222222222,0.1111111111111111,0.1111111111111111
Journalism,0.5217391304347826,0.2608695652173913,0.4782608695652174,0.2608695652173913,0.043478260869565216,0.021739130434782608,0.0,0.021739130434782608,0.2391304347826087,0.5217391304347826,0.06521739130434782,0.043478260869565216,0.15217391304347827,0.30434782608695654,0.2391304347826087,0.08695652173913043,0.2608695652173913,0.043478260869565216,0.2826086956521739,0.021739130434782608,1.7826086956521738,0.08695652173913043,0.0,0.34782608695652173,0.10869565217391304,0.2608695652173913,0.0,0.34782608695652173,0.15217391304347827,0.043478260869565216
Kinesiology,0.5617977528089888,0.14606741573033707,0.20224719101123595,0.3146067415730337,0.2247191011235955,0.0449438202247191,0.449438202247191,1.9662921348314606,0.449438202247191,0.2247191011235955,0.12359550561797752,0.1348314606741573,0.38202247191011235,0.1348314606741573,0.06741573033707865,0.1797752808988764,0.11235955056179775,0.0449438202247191,0.19101123595505617,0.011235955056179775,0.2247191011235955,0.14606741573033707,0.02247191011235955,0.34831460674157305,0.0898876404494382,0.1348314606741573,0.10112359550561797,0.29213483146067415,0.07865168539325842,0.12359550561797752
Landscape Architecture,0.4444444444444444,0.2,0.37777777777777777,0.1111111111111111,0.06666666666666667,0.0,0.13333333333333333,0.1111111111111111,0.6666666666666666,0.2,0.06666666666666667,0.022222222222222223,0.17777777777777778,0.022222222222222223,0.17777777777777778,0.35555555555555557,0.022222222222222223,0.08888888888888889,0.06666666666666667,0.044444444444444446,0.28888888888888886,0.044444444444444446,0.15555555555555556,0.2,0.17777777777777778,0.17777777777777778,0.08888888888888889,0.13333333333333333,0.8444444444444444,0.2
Liberal Arts and Engineering Studies,0.35365853658536583,0.975609756097561,0.5609756097560976,0.4146341463414634,0.06097560975609756,0.0975609756097561,0.07317073170731707,0.0,0.34146341463414637,0.5487804878048781,0.5,0.04878048780487805,0.4878048780487805,0.14634146341463414,0.32926829268292684,0.06097560975609756,0.07317073170731707,0.15853658536585366,0.07317073170731707,0.10975609756097561,0.5609756097560976,0.2682926829268293,0.07317073170731707,0.21951219512195122,0.36585365853658536,0.2682926829268293,0.12195121951219512,0.17073170731707318,0.5,0.6341463414634146
Liberal Studies,1.45,0.125,0.33125,0.18125,0.14375,0.03125,0.58125,0.45625,0.43125,0.15,0.1875,0.10625,0.33125,0.24375,0.1,0.9,0.15625,0.20625,0.3375,0.08125,0.18125,0.1375,0.11875,0.08125,0.10625,0.075,0.11875,0.13125,0.14375,0.11875
Manufacturing Engineering,0.3130434782608696,0.6782608695652174,0.8695652173913043,0.6434782608695652,0.1565217391304348,0.034782608695652174,0.33043478260869563,0.0782608695652174,0.9130434782608695,0.8,0.7652173913043478,0.08695652173913043,0.7565217391304347,0.10434782608695652,0.4434782608695652,0.06086956521739131,0.3130434782608696,0.24347826086956523,0.16521739130434782,0.10434782608695652,0.2,0.3739130434782609,0.23478260869565218,0.19130434782608696,0.9565217391304348,0.5130434782608696,0.14782608695652175,0.3391304347826087,0.6782608695652174,0.8782608695652174
Marine Sciences,0.3135593220338983,0.2542372881355932,0.5,0.3050847457627119,0.2966101694915254,0.01694915254237288,1.0084745762711864,0.13559322033898305,1.2457627118644068,0.4491525423728814,0.22033898305084745,0.13559322033898305,0.4576271186440678,0.1440677966101695,0.16101694915254236,0.5423728813559322,0.1016949152542373,0.19491525423728814,0.2288135593220339,0.0423728813559322,0.13559322033898305,0.1440677966101695,0.3728813559322034,0.05084745762711865,0.06779661016949153,0.1440677966101695,0.1271186440677966,0.22033898305084745,0.22033898305084745,0.1440677966101695
Materials Engineering,0.14,0.27,0.44,0.42,0.1,0.05,0.5,0.09,0.28,0.5,0.58,0.08,0.48,0.15,0.24,0.35,0.12,0.29,0.07,0.07,0.22,0.41,0.17,0.11,1.21,0.18,0.27,0.07,0.51,0.64
Mathematics,0.05555555555555555,0.39814814814814814,0.3611111111111111,0.3425925925925926,0.037037037037037035,0.037037037037037035,0.1388888888888889,0.009259259259259259,0.1111111111111111,0.8888888888888888,0.2777777777777778,0.027777777777777776,0.3611111111111111,0.12962962962962962,0.08333333333333333,0.25,0.08333333333333333,0.7129629629629629,0.05555555555555555,0.05555555555555555,0.009259259259259259,0.6944444444444444,0.05555555555555555,0.09259259259259259,0.25925925925925924,0.10185185185185185,0.07407407407407407,0.046296296296296294,0.2037037037037037,0.12037037037037036
Mechanical Engineering,0.0873015873015873,0.5873015873015873,0.5317460317460317,0.42063492063492064,0.0873015873015873,0.05555555555555555,0.25396825396825395,0.1111111111111111,0.1984126984126984,0.5793650793650794,1.0396825396825398,0.07142857142857142,0.6031746031746031,0.07142857142857142,0.24603174603174602,0.05555555555555555,0.047619047619047616,0.2222222222222222,0.14285714285714285,0.12698412698412698,0.2619047619047619,0.5476190476190477,0.18253968253968253,0.12698412698412698,1.126984126984127,0.06349206349206349,0.10317460317460317,0.1111111111111111,0.5476190476190477,0.5714285714285714
Microbiology,0.14893617021276595,0.30851063829787234,0.8723404255319149,0.30851063829787234,0.22340425531914893,0.010638297872340425,1.3617021276595744,0.40425531914893614,0.39361702127659576,0.43617021276595747,0.2127659574468085,0.0425531914893617,0.3829787234042553,0.13829787234042554,0.7021276595744681,0.0425531914893617,0.0425531914893617,0.14893617021276595,0.0851063829787234,0.010638297872340425,0.07446808510638298,0.10638297872340426,0.1276595744680851,0.0425531914893617,0.1595744680851064,0.13829787234042554,0.13829787234042554,0.0425531914893617,0.13829787234042554,0.20212765957446807
Music,0.3,0.03333333333333333,0.16666666666666666,0.21666666666666667,0.15,2.433333333333333,0.05,0.0,0.0,0.08333333333333333,0.0,0.0,0.45,0.13333333333333333,0.03333333333333333,0.16666666666666666,0.0,0.0,0.25,0.03333333333333333,0.06666666666666667,0.016666666666666666,0.0,0.0,0.03333333333333333,0.05,0.06666666666666667,0.05,0.016666666666666666,0.03333333333333333
Nutrition,0.3627450980392157,0.0784313725490196,0.5098039215686274,0.29411764705882354,0.16666666666666666,0.058823529411764705,1.0686274509803921,1.1764705882352942,0.3333333333333333,0.2549019607843137,0.11764705882352941,0.11764705882352941,0.30392156862745096,0.17647058823529413,0.3235294117647059,0.10784313725490197,0.09803921568627451,0.19607843137254902,0.08823529411764706,0.029411764705882353,0.13725490196078433,0.08823529411764706,0.029411764705882353,0.058823529411764705,0.10784313725490197,0.12745098039215685,0.14705882352941177,0.08823529411764706,0.13725490196078433,0.14705882352941177
Philosophy,0.8421052631578947,0.05263157894736842,0.2631578947368421,0.23684210526315788,0.07894736842105263,0.0,0.23684210526315788,0.15789473684210525,0.2894736842105263,0.21052631578947367,0.13157894736842105,0.07894736842105263,0.2894736842105263,0.02631578947368421,0.02631578947368421,0.18421052631578946,0.10526315789473684,0.05263157894736842,0.05263157894736842,0.15789473684210525,0.3684210526315789,0.0,0.0,0.0,0.0,0.02631578947368421,0.02631578947368421,0.05263157894736842,0.02631578947368421,0.42105263157894735
