Programs,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
Art and Design,0.6931818181818182,0.045454545454545456,0.125,0.07954545454545454,0.03409090909090909,0.022727272727272728,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.03409090909090909,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.045454545454545456,0.0,0.09090909090909091,0.022727272727272728,0.3068181818181818,0.0,0.011363636363636364,0.045454545454545456,0.011363636363636364,0.03409090909090909,0.0,0.045454545454545456,0.06818181818181818,0.03409090909090909
Biochemistry,0.013157894736842105,0.02631578947368421,0.05263157894736842,0.06578947368421052,0.0,0.0,0.9078947368421053,0.10526315789473684,0.05263157894736842,0.039473684210526314,0.013157894736842105,0.0,0.10526315789473684,0.0,0.013157894736842105,0.15789473684210525,0.0,0.06578947368421052,0.0,0.0,0.0,0.02631578947368421,0.039473684210526314,0.013157894736842105,0.11842105263157894,0.039473684210526314,0.0,0.0,0.039473684210526314,0.0
Biological Sciences,0.13380281690140844,0.1267605633802817,0.13380281690140844,0.028169014084507043,0.07746478873239436,0.0,0.4154929577464789,0.29577464788732394,0.4507042253521127,0.09154929577464789,0.07042253521126761,0.007042253521126761,0.07042253521126761,0.02112676056338028,0.04929577464788732,0.20422535211267606,0.06338028169014084,0.08450704225352113,0.07746478873239436,0.0,0.0,0.02112676056338028,0.23943661971830985,0.02112676056338028,0.007042253521126761,0.0,0.0,0.07746478873239436,0.014084507042253521,0.0
Biomedical Engineering,0.01020408163265306,0.2857142857142857,0.061224489795918366,0.061224489795918366,0.0,0.0,0.2857142857142857,0.01020408163265306,0.04081632653061224,0.07142857142857142,0.14285714285714285,0.0,0.08163265306122448,0.01020408163265306,0.030612244897959183,0.02040816326530612,0.030612244897959183,0.09183673469387756,0.0,0.0,0.05102040816326531,0.05102040816326531,0.030612244897959183,0.02040816326530612,0.22448979591836735,0.04081632653061224,0.05102040816326531,0.04081632653061224,0.1326530612244898,0.07142857142857142
BioResource and Agricultural Engineering,0.07936507936507936,0.2698412698412698,0.20634920634920634,0.047619047619047616,0.047619047619047616,0.0,0.15873015873015872,0.015873015873015872,0.1746031746031746,0.047619047619047616,0.30158730158730157,0.0,0.06349206349206349,0.0,0.06349206349206349,0.0,0.14285714285714285,0.07936507936507936,0.015873015873015872,0.0,0.06349206349206349,0.031746031746031744,0.3333333333333333,0.06349206349206349,0.09523809523809523,0.0,0.09523809523809523,0.0,0.09523809523809523,0.0
Business Administration,0.24242424242424243,0.21212121212121213,0.0,0.6666666666666666,0.0,0.06060606060606061,0.0,0.0,0.0,0.15151515151515152,0.12121212121212122,0.0,0.09090909090909091,0.030303030303030304,0.09090909090909091,0.030303030303030304,0.696969696969697,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.12121212121212122,0.030303030303030304,0.7575757575757576,0.0,0.12121212121212122,0.0,0.15151515151515152
Chemistry,0.014492753623188406,0.2028985507246377,0.057971014492753624,0.07246376811594203,0.0,0.0,0.8840579710144928,0.028985507246376812,0.043478260869565216,0.043478260869565216,0.028985507246376812,0.0,0.11594202898550725,0.043478260869565216,0.0,0.17391304347826086,0.0,0.11594202898550725,0.0,0.0,0.0,0.043478260869565216,0.043478260869565216,0.028985507246376812,0.13043478260869565,0.043478260869565216,0.0,0.014492753623188406,0.014492753623188406,0.0
Child Development,0.23076923076923078,0.0,0.0,0.0,0.02564102564102564,0.0,0.1794871794871795,0.02564102564102564,0.07692307692307693,0.02564102564102564,0.0,0.358974358974359,0.05128205128205128,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.10256410256410256,0.0,0.0
City and Regional Planning,0.3951612903225806,0.06451612903225806,0.03225806451612903,0.12096774193548387,0.07258064516129033,0.008064516129032258,0.0,0.04032258064516129,0.9032258064516129,0.056451612903225805,0.06451612903225806,0.0,0.03225806451612903,0.008064516129032258,0.03225806451612903,0.016129032258064516,0.24193548387096775,0.016129032258064516,0.008064516129032258,0.0,0.04838709677419355,0.0,0.18548387096774194,0.06451612903225806,0.0,0.03225806451612903,0.024193548387096774,0.18548387096774194,0.07258064516129033,0.008064516129032258
Civil Engineering,0.0,0.24285714285714285,0.04285714285714286,0.0,0.0,0.0,0.11428571428571428,0.0,0.18571428571428572,0.02857142857142857,0.14285714285714285,0.0,0.07142857142857142,0.014285714285714285,0.0,0.0,0.014285714285714285,0.14285714285714285,0.05714285714285714,0.0,0.014285714285714285,0.07142857142857142,0.4142857142857143,0.04285714285714286,0.1,0.0,0.18571428571428572,0.014285714285714285,0.35714285714285715,0.014285714285714285
Communication Studies,0.7307692307692307,0.0,0.0,0.11538461538461539,0.0,0.0,0.0,0.0,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.0,0.11538461538461539,0.038461538461538464,0.0,0.038461538461538464,0.11538461538461539,0.0,0.07692307692307693,0.0,0.0,0.0,0.038461538461538464,0.07692307692307693,0.0,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.07692307692307693,0.038461538461538464
Comparative Ethnic Studies,1.5961538461538463,0.02564102564102564,0.08974358974358974,0.07051282051282051,0.08974358974358974,0.08333333333333333,0.0,0.08333333333333333,0.23717948717948717,0.00641025641025641,0.07051282051282051,0.00641025641025641,0.07051282051282051,0.02564102564102564,0.03205128205128205,0.038461538461538464,0.25,0.0,0.32051282051282054,0.0641025641025641,0.00641025641025641,0.00641025641025641,0.08974358974358974,0.0,0.00641025641025641,0.038461538461538464,0.00641025641025641,0.12179487179487179,0.05128205128205128,0.019230769230769232
Computer Engineering,0.04819277108433735,0.6746987951807228,0.07228915662650602,0.03614457831325301,0.03614457831325301,0.03614457831325301,0.03614457831325301,0.024096385542168676,0.04819277108433735,0.060240963855421686,0.1566265060240964,0.0,0.10843373493975904,0.12048192771084337,0.04819277108433735,0.0,0.012048192771084338,0.21686746987951808,0.0,0.0,0.13253012048192772,0.10843373493975904,0.012048192771084338,0.03614457831325301,0.3614457831325301,0.024096385542168676,0.0,0.0,0.14457831325301204,0.20481927710843373
Computer Science,0.028409090909090908,0.6761363636363636,0.05113636363636364,0.03409090909090909,0.011363636363636364,0.0625,0.13636363636363635,0.005681818181818182,0.056818181818181816,0.16477272727272727,0.14772727272727273,0.005681818181818182,0.07954545454545454,0.1590909090909091,0.028409090909090908,0.0625,0.028409090909090908,0.06818181818181818,0.011363636363636364,0.0,0.07954545454545454,0.017045454545454544,0.011363636363636364,0.056818181818181816,0.0625,0.028409090909090908,0.03409090909090909,0.03409090909090909,0.10795454545454546,0.07386363636363637
Construction Management,0.037037037037037035,0.05555555555555555,0.037037037037037035,0.14814814814814814,0.0,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.18518518518518517,0.05555555555555555,0.05555555555555555,0.0,0.05555555555555555,0.0,0.037037037037037035,0.037037037037037035,0.16666666666666666,0.05555555555555555,0.018518518518518517,0.0,0.0,0.0,0.14814814814814814,0.05555555555555555,0.037037037037037035,0.12962962962962962,0.3148148148148148,0.018518518518518517,1.1111111111111112,0.05555555555555555
Dairy Science,0.033707865168539325,0.10112359550561797,0.33707865168539325,0.06741573033707865,0.011235955056179775,0.033707865168539325,0.24719101123595505,0.23595505617977527,0.07865168539325842,0.0449438202247191,0.0898876404494382,0.0,0.0,0.0,0.9325842696629213,0.02247191011235955,0.20224719101123595,0.02247191011235955,0.02247191011235955,0.0,0.033707865168539325,0.0,0.07865168539325842,0.02247191011235955,0.033707865168539325,0.11235955056179775,0.011235955056179775,0.0449438202247191,0.033707865168539325,0.0449438202247191
Economics,0.05,0.75,0.05,0.45,0.0,0.05,0.0,0.0,0.0,0.25,0.15,0.0,0.0,0.1,0.0,0.05,0.9,0.0,0.05,0.05,0.0,0.05,0.0,0.2,0.05,0.45,0.05,0.0,0.05,0.0
Electrical Engineering,0.004651162790697674,0.5627906976744186,0.046511627906976744,0.037209302325581395,0.05116279069767442,0.06976744186046512,0.06976744186046512,0.0,0.06046511627906977,0.06046511627906977,0.3209302325581395,0.0,0.037209302325581395,0.07441860465116279,0.027906976744186046,0.037209302325581395,0.037209302325581395,0.12093023255813953,0.0,0.0,0.17209302325581396,0.15348837209302327,0.037209302325581395,0.04186046511627907,0.2558139534883721,0.018604651162790697,0.023255813953488372,0.004651162790697674,0.09302325581395349,0.06511627906976744
English,0.7,0.0,0.016666666666666666,0.016666666666666666,0.03333333333333333,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.31666666666666665,0.4666666666666667,0.0,0.23333333333333334,0.016666666666666666,0.0,0.31666666666666665,0.1,0.03333333333333333,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0
Environmental Earth and Soil Sciences,0.2171945701357466,0.14027149321266968,0.37104072398190047,0.04524886877828054,0.058823529411764705,0.013574660633484163,0.05429864253393665,0.07239819004524888,0.7104072398190046,0.01809954751131222,0.08597285067873303,0.0,0.00904977375565611,0.02262443438914027,0.09049773755656108,0.013574660633484163,0.09049773755656108,0.02262443438914027,0.0,0.0,0.03167420814479638,0.02262443438914027,0.8054298642533937,0.058823529411764705,0.027149321266968326,0.03167420814479638,0.01809954751131222,0.07239819004524888,0.027149321266968326,0.0
Environmental Engineering,0.03333333333333333,0.2833333333333333,0.08333333333333333,0.0,0.0,0.0,0.23333333333333334,0.05,0.3333333333333333,0.11666666666666667,0.21666666666666667,0.0,0.05,0.0,0.05,0.0,0.05,0.1,0.03333333333333333,0.0,0.0,0.1,0.5,0.05,0.05,0.0,0.05,0.0,0.1,0.05
Environmental Management and Protection,0.2544642857142857,0.09821428571428571,0.3705357142857143,0.06696428571428571,0.05803571428571429,0.013392857142857142,0.08035714285714286,0.07142857142857142,0.8080357142857143,0.017857142857142856,0.07589285714285714,0.0,0.004464285714285714,0.008928571428571428,0.10267857142857142,0.013392857142857142,0.12053571428571429,0.013392857142857142,0.0,0.0,0.03125,0.013392857142857142,0.6428571428571429,0.044642857142857144,0.008928571428571428,0.049107142857142856,0.008928571428571428,0.07142857142857142,0.026785714285714284,0.0
Food Science,0.12121212121212122,0.10606060606060606,0.22727272727272727,0.06060606060606061,0.0,0.030303030303030304,0.25757575757575757,0.18181818181818182,0.045454545454545456,0.015151515151515152,0.10606060606060606,0.0,0.0,0.0,1.3181818181818181,0.0,0.045454545454545456,0.030303030303030304,0.09090909090909091,0.0,0.0,0.030303030303030304,0.13636363636363635,0.0,0.09090909090909091,0.07575757575757576,0.0,0.030303030303030304,0.030303030303030304,0.19696969696969696
Forest and Fire Sciences,0.24663677130044842,0.10762331838565023,0.3811659192825112,0.05829596412556054,0.05829596412556054,0.013452914798206279,0.05829596412556054,0.08071748878923767,0.8654708520179372,0.017937219730941704,0.08968609865470852,0.0,0.004484304932735426,0.008968609865470852,0.10762331838565023,0.008968609865470852,0.11210762331838565,0.013452914798206279,0.004484304932735426,0.0,0.03139013452914798,0.013452914798206279,0.7757847533632287,0.026905829596412557,0.013452914798206279,0.03139013452914798,0.008968609865470852,0.08520179372197309,0.03139013452914798,0.0
General Engineering,0.0,0.2692307692307692,0.057692307692307696,0.0,0.0,0.019230769230769232,0.38461538461538464,0.0,0.019230769230769232,0.11538461538461539,0.11538461538461539,0.0,0.07692307692307693,0.038461538461538464,0.0,0.0,0.019230769230769232,0.11538461538461539,0.0,0.0,0.0,0.1346153846153846,0.09615384615384616,0.07692307692307693,0.25,0.0,0.019230769230769232,0.038461538461538464,0.09615384615384616,0.07692307692307693
Graphic Communication,0.029850746268656716,0.16417910447761194,0.13432835820895522,0.29850746268656714,0.029850746268656716,0.014925373134328358,0.029850746268656716,0.014925373134328358,0.1791044776119403,0.014925373134328358,0.07462686567164178,0.0,0.13432835820895522,0.029850746268656716,0.13432835820895522,0.0,0.07462686567164178,0.014925373134328358,0.07462686567164178,0.0,0.7164179104477612,0.0,0.014925373134328358,0.14925373134328357,0.1044776119402985,0.3582089552238806,0.07462686567164178,0.08955223880597014,0.07462686567164178,0.7910447761194029
History,1.6666666666666667,0.0,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.044444444444444446,0.0,0.022222222222222223,0.0,0.0,0.26666666666666666,0.0,0.13333333333333333,0.28888888888888886,0.0,0.13333333333333333,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,0.044444444444444446,0.022222222222222223,0.0
Industrial Engineering,0.08823529411764706,0.6470588235294118,0.09803921568627451,0.09803921568627451,0.14705882352941177,0.0392156862745098,0.058823529411764705,0.0,0.20588235294117646,0.16666666666666666,0.2647058823529412,0.0,0.13725490196078433,0.0196078431372549,0.0784313725490196,0.0,0.17647058823529413,0.06862745098039216,0.0196078431372549,0.0,0.0392156862745098,0.0392156862745098,0.13725490196078433,0.06862745098039216,0.19607843137254902,0.12745098039215685,0.08823529411764706,0.14705882352941177,0.11764705882352941,0.14705882352941177
Industrial Technology and Packaging,0.0,0.25,0.041666666666666664,0.25,0.0,0.041666666666666664,0.041666666666666664,0.0,0.16666666666666666,0.041666666666666664,0.16666666666666666,0.0,0.125,0.0,0.375,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.041666666666666664,0.0,0.0,0.08333333333333333,0.08333333333333333,0.2916666666666667,0.0,0.0,0.08333333333333333,0.4583333333333333
Interdisciplinary Studies,1.0,0.05555555555555555,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.05555555555555555,0.0,0.0,0.05555555555555555,0.0,0.1111111111111111,0.2222222222222222,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.6111111111111112,0.0,0.0
Journalism,0.17391304347826086,0.0,0.17391304347826086,0.10869565217391304,0.043478260869565216,0.021739130434782608,0.0,0.0,0.021739130434782608,0.10869565217391304,0.06521739130434782,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.10869565217391304,0.0,0.5869565217391305,0.0,0.0,0.06521739130434782,0.043478260869565216,0.06521739130434782,0.0,0.021739130434782608,0.0,0.0
Kinesiology,0.12359550561797752,0.07865168539325842,0.02247191011235955,0.12359550561797752,0.056179775280898875,0.0449438202247191,0.1797752808988764,1.0898876404494382,0.056179775280898875,0.02247191011235955,0.06741573033707865,0.011235955056179775,0.12359550561797752,0.02247191011235955,0.02247191011235955,0.0,0.02247191011235955,0.0,0.16853932584269662,0.011235955056179775,0.033707865168539325,0.0,0.011235955056179775,0.15730337078651685,0.0449438202247191,0.0,0.011235955056179775,0.14606741573033707,0.011235955056179775,0.0
Landscape Architecture,0.2222222222222222,0.022222222222222223,0.08888888888888889,0.044444444444444446,0.022222222222222223,0.0,0.022222222222222223,0.044444444444444446,0.3111111111111111,0.022222222222222223,0.0,0.0,0.022222222222222223,0.0,0.044444444444444446,0.044444444444444446,0.022222222222222223,0.022222222222222223,0.0,0.0,0.13333333333333333,0.0,0.15555555555555556,0.06666666666666667,0.0,0.044444444444444446,0.0,0.06666666666666667,0.2222222222222222,0.022222222222222223
Liberal Arts and Engineering Studies,0.13414634146341464,0.524390243902439,0.0975609756097561,0.07317073170731707,0.036585365853658534,0.08536585365853659,0.012195121951219513,0.0,0.024390243902439025,0.07317073170731707,0.1951219512195122,0.0,0.06097560975609756,0.10975609756097561,0.036585365853658534,0.04878048780487805,0.036585365853658534,0.04878048780487805,0.024390243902439025,0.036585365853658534,0.17073170731707318,0.036585365853658534,0.06097560975609756,0.036585365853658534,0.07317073170731707,0.04878048780487805,0.07317073170731707,0.08536585365853659,0.14634146341463414,0.25609756097560976
Liberal Studies,0.725,0.05625,0.10625,0.05,0.025,0.03125,0.15625,0.1875,0.08125,0.0125,0.01875,0.04375,0.14375,0.05625,0.04375,0.28125,0.1,0.0875,0.13125,0.03125,0.0,0.00625,0.0875,0.04375,0.01875,0.0,0.01875,0.05,0.0375,0.0125
Manufacturing Engineering,0.0782608695652174,0.5478260869565217,0.10434782608695652,0.10434782608695652,0.12173913043478261,0.034782608695652174,0.08695652173913043,0.0,0.1826086956521739,0.06956521739130435,0.24347826086956523,0.0,0.1391304347826087,0.017391304347826087,0.11304347826086956,0.0,0.16521739130434782,0.06086956521739131,0.02608695652173913,0.0,0.034782608695652174,0.034782608695652174,0.12173913043478261,0.043478260869565216,0.30434782608695654,0.1391304347826087,0.0782608695652174,0.13043478260869565,0.13043478260869565,0.19130434782608696
Marine Sciences,0.1016949152542373,0.16101694915254236,0.0423728813559322,0.0423728813559322,0.1440677966101695,0.01694915254237288,0.3644067796610169,0.059322033898305086,0.3389830508474576,0.0847457627118644,0.059322033898305086,0.0,0.0423728813559322,0.025423728813559324,0.01694915254237288,0.1864406779661017,0.07627118644067797,0.0847457627118644,0.059322033898305086,0.0,0.00847457627118644,0.01694915254237288,0.19491525423728814,0.01694915254237288,0.01694915254237288,0.03389830508474576,0.00847457627118644,0.1016949152542373,0.03389830508474576,0.0
Materials Engineering,0.01,0.2,0.05,0.08,0.04,0.04,0.15,0.01,0.12,0.05,0.07,0.0,0.06,0.01,0.04,0.09,0.06,0.08,0.02,0.0,0.0,0.06,0.04,0.05,0.4,0.06,0.04,0.0,0.18,0.22
Mathematics,0.009259259259259259,0.2037037037037037,0.009259259259259259,0.018518518518518517,0.0,0.027777777777777776,0.018518518518518517,0.0,0.018518518518518517,0.25,0.027777777777777776,0.009259259259259259,0.027777777777777776,0.08333333333333333,0.027777777777777776,0.018518518518518517,0.027777777777777776,0.46296296296296297,0.046296296296296294,0.009259259259259259,0.0,0.14814814814814814,0.037037037037037035,0.08333333333333333,0.07407407407407407,0.009259259259259259,0.0,0.018518518518518517,0.05555555555555555,0.009259259259259259
Mechanical Engineering,0.007936507936507936,0.42063492063492064,0.09523809523809523,0.0,0.0,0.05555555555555555,0.031746031746031744,0.0,0.023809523809523808,0.031746031746031744,0.30952380952380953,0.0,0.1349206349206349,0.007936507936507936,0.03968253968253968,0.007936507936507936,0.015873015873015872,0.06349206349206349,0.10317460317460317,0.0,0.03968253968253968,0.031746031746031744,0.11904761904761904,0.015873015873015872,0.42063492063492064,0.015873015873015872,0.047619047619047616,0.031746031746031744,0.16666666666666666,0.1984126984126984
Microbiology,0.06382978723404255,0.20212765957446807,0.22340425531914893,0.031914893617021274,0.010638297872340425,0.010638297872340425,0.5425531914893617,0.26595744680851063,0.0851063829787234,0.07446808510638298,0.13829787234042554,0.0,0.05319148936170213,0.02127659574468085,0.425531914893617,0.02127659574468085,0.0425531914893617,0.031914893617021274,0.06382978723404255,0.0,0.0,0.02127659574468085,0.1276595744680851,0.02127659574468085,0.010638297872340425,0.010638297872340425,0.0,0.02127659574468085,0.031914893617021274,0.0425531914893617
Music,0.13333333333333333,0.016666666666666666,0.016666666666666666,0.0,0.0,1.4666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.016666666666666666,0.15,0.0,0.0,0.2,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.016666666666666666,0.016666666666666666,0.0
Nutrition,0.09803921568627451,0.049019607843137254,0.10784313725490197,0.08823529411764706,0.0392156862745098,0.049019607843137254,0.3627450980392157,0.7352941176470589,0.0196078431372549,0.029411764705882353,0.0392156862745098,0.029411764705882353,0.0392156862745098,0.00980392156862745,0.19607843137254902,0.0,0.06862745098039216,0.049019607843137254,0.0784313725490196,0.0,0.0,0.029411764705882353,0.029411764705882353,0.0,0.00980392156862745,0.029411764705882353,0.0,0.0392156862745098,0.0196078431372549,0.00980392156862745
Philosophy,0.39473684210526316,0.05263157894736842,0.0,0.02631578947368421,0.05263157894736842,0.0,0.0,0.05263157894736842,0.10526315789473684,0.0,0.07894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.0,0.02631578947368421,0.02631578947368421,0.0
Physics,0.15384615384615385,0.05128205128205128,0.0,0.0,0.10256410256410256,0.0,0.07692307692307693,0.0,0.10256410256410256,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.05128205128205128,0.4358974358974359,0.0,0.07692307692307693,0.2564102564102564,0.0,0.0,0.0,0.05128205128205128,0.05128205128205128
Political Science,0.9625,0.0875,0.0375,0.2375,0.0125,0.0,0.0,0.025,0.075,0.0375,0.15,0.0,0.0,0.05,0.025,0.0,0.125,0.0,0.0625,0.0,0.0,0.0,0.05,0.0125,0.0125,0.05,0.0125,0.025,0.025,0.0
Public Health,0.3103448275862069,0.07758620689655173,0.0603448275862069,0.12931034482758622,0.02586206896551724,0.017241379310344827,0.1810344827586207,0.9396551724137931,0.20689655172413793,0.09482758620689655,0.0603448275862069,0.008620689655172414,0.017241379310344827,0.23275862068965517,0.0603448275862069,0.05172413793103448,0.04310344827586207,0.008620689655172414,0.02586206896551724,0.034482758620689655,0.017241379310344827,0.0,0.017241379310344827,0.017241379310344827,0.02586206896551724,0.017241379310344827,0.008620689655172414,0.12931034482758622,0.02586206896551724,0.0
Psychology,0.7192982456140351,0.07017543859649122,0.0,0.07017543859649122,0.05263157894736842,0.0,0.12280701754385964,0.14035087719298245,0.03508771929824561,0.017543859649122806,0.08771929824561403,0.05263157894736842,0.08771929824561403,0.05263157894736842,0.0,0.017543859649122806,0.017543859649122806,0.0,0.08771929824561403,0.0,0.0,0.0,0.0,0.07017543859649122,0.03508771929824561,0.017543859649122806,0.0,0.15789473684210525,0.017543859649122806,0.0
"Recreation, Parks, and Tourism Administration",0.391304347826087,0.05217391304347826,0.08695652173913043,0.28695652173913044,0.0782608695652174,0.017391304347826087,0.0,0.08695652173913043,0.46956521739130436,0.043478260869565216,0.043478260869565216,0.0,0.0782608695652174,0.008695652173913044,0.22608695652173913,0.02608695652173913,0.1826086956521739,0.008695652173913044,0.09565217391304348,0.0,0.06956521739130435,0.0,0.0782608695652174,0.17391304347826086,0.0,0.34782608695652173,0.05217391304347826,0.16521739130434782,0.06956521739130435,0.017391304347826087
Sociology,0.696969696969697,0.015151515151515152,0.09090909090909091,0.21212121212121213,0.0,0.015151515151515152,0.015151515151515152,0.015151515151515152,0.10606060606060606,0.015151515151515152,0.09090909090909091,0.06060606060606061,0.015151515151515152,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.07575757575757576,0.0,0.045454545454545456,0.015151515151515152,0.0,0.0,0.015151515151515152,0.06060606060606061,0.0,0.06060606060606061,0.015151515151515152,0.19696969696969696,0.045454545454545456,0.0
