Programs,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
Biomedical Engineering,0.02040816326530612,0.42857142857142855,0.07142857142857142,0.4897959183673469,0.07142857142857142,0.0,0.6122448979591837,0.061224489795918366,0.24489795918367346,0.10204081632653061,0.5714285714285714,0.0,0.5204081632653061,0.01020408163265306,0.07142857142857142,0.04081632653061224,0.030612244897959183,0.2857142857142857,0.030612244897959183,0.0,0.30612244897959184,0.15306122448979592,0.030612244897959183,0.32653061224489793,0.04081632653061224
BioResource and Agricultural Engineering,0.09523809523809523,0.42857142857142855,0.31746031746031744,0.2698412698412698,0.1746031746031746,0.0,0.38095238095238093,0.031746031746031744,0.20634920634920634,0.6031746031746031,1.0317460317460319,0.0,0.30158730158730157,0.0,0.3333333333333333,0.0,0.14285714285714285,0.1746031746031746,0.06349206349206349,0.0,0.3492063492063492,0.1111111111111111,0.3492063492063492,0.1111111111111111,0.07936507936507936
Business Administration,0.42424242424242425,0.2727272727272727,0.3333333333333333,1.0909090909090908,0.0,0.06060606060606061,0.030303030303030304,0.15151515151515152,0.24242424242424243,0.15151515151515152,0.12121212121212122,0.030303030303030304,0.45454545454545453,0.06060606060606061,0.30303030303030304,0.09090909090909091,1.2727272727272727,0.06060606060606061,0.12121212121212122,0.030303030303030304,0.0,0.12121212121212122,0.0,0.06060606060606061,0.15151515151515152
Chemistry,0.014492753623188406,0.2898550724637681,0.057971014492753624,0.34782608695652173,0.057971014492753624,0.0,1.144927536231884,0.043478260869565216,0.18840579710144928,0.08695652173913043,0.2318840579710145,0.10144927536231885,0.4927536231884058,0.043478260869565216,0.014492753623188406,0.3188405797101449,0.0,0.21739130434782608,0.0,0.0,0.2753623188405797,0.043478260869565216,0.043478260869565216,0.2318840579710145,0.028985507246376812
Child Development,0.5897435897435898,0.07692307692307693,0.0,0.10256410256410256,0.15384615384615385,0.0,0.5128205128205128,0.6666666666666666,0.05128205128205128,0.28205128205128205,0.0,0.4358974358974359,0.23076923076923078,0.02564102564102564,0.0,0.3076923076923077,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.0,0.02564102564102564,0.1282051282051282,0.0,0.02564102564102564,0.05128205128205128
City and Regional Planning,0.9193548387096774,0.12903225806451613,0.1935483870967742,0.45161290322580644,0.08870967741935484,0.008064516129032258,0.024193548387096774,0.11290322580645161,0.12903225806451613,1.4516129032258065,0.11290322580645161,0.06451612903225806,0.3790322580645161,0.03225806451612903,0.18548387096774194,0.056451612903225805,0.3467741935483871,0.04838709677419355,0.12096774193548387,0.0,0.04032258064516129,0.18548387096774194,0.4032258064516129,0.008064516129032258,0.12096774193548387
Civil Engineering,0.04285714285714286,0.34285714285714286,0.15714285714285714,0.2714285714285714,0.07142857142857142,0.0,0.22857142857142856,0.0,0.18571428571428572,0.5714285714285714,0.8428571428571429,0.0,0.34285714285714286,0.014285714285714285,0.12857142857142856,0.02857142857142857,0.05714285714285714,0.2571428571428571,0.05714285714285714,0.0,0.3142857142857143,0.02857142857142857,0.7142857142857143,0.11428571428571428,0.04285714285714286
Communication Studies,1.2307692307692308,0.038461538461538464,0.038461538461538464,0.34615384615384615,0.038461538461538464,0.0,0.0,0.07692307692307693,0.07692307692307693,0.19230769230769232,0.07692307692307693,0.0,0.46153846153846156,0.07692307692307693,0.038461538461538464,0.07692307692307693,0.11538461538461539,0.0,0.15384615384615385,0.0,0.038461538461538464,0.4230769230769231,0.07692307692307693,0.038461538461538464,0.46153846153846156
Comparative Ethnic Studies,2.7884615384615383,0.05128205128205128,0.10897435897435898,0.28846153846153844,0.11538461538461539,0.10256410256410256,0.02564102564102564,0.14743589743589744,0.03205128205128205,0.5,0.09615384615384616,0.0641025641025641,0.34615384615384615,0.11538461538461539,0.038461538461538464,0.17307692307692307,0.5384615384615384,0.00641025641025641,0.532051282051282,0.0641025641025641,0.01282051282051282,0.09615384615384616,0.21153846153846154,0.03205128205128205,0.038461538461538464
Computer Engineering,0.060240963855421686,0.9879518072289156,0.18072289156626506,0.46987951807228917,0.03614457831325301,0.04819277108433735,0.0963855421686747,0.03614457831325301,0.21686746987951808,0.21686746987951808,0.3253012048192771,0.024096385542168676,0.5903614457831325,0.12048192771084337,0.18072289156626506,0.04819277108433735,0.024096385542168676,0.3132530120481928,0.04819277108433735,0.0,0.3373493975903614,0.2289156626506024,0.012048192771084338,0.5421686746987951,0.03614457831325301
Computer Science,0.056818181818181816,1.3920454545454546,0.17045454545454544,0.29545454545454547,0.03977272727272727,0.0625,0.23863636363636365,0.005681818181818182,0.3181818181818182,0.24431818181818182,0.3181818181818182,0.011363636363636364,0.39204545454545453,0.17613636363636365,0.2159090909090909,0.16477272727272727,0.06818181818181818,0.13068181818181818,0.06818181818181818,0.005681818181818182,0.1875,0.24431818181818182,0.011363636363636364,0.13636363636363635,0.10795454545454546
Construction Management,0.09259259259259259,0.09259259259259259,0.2222222222222222,0.4444444444444444,0.0,0.037037037037037035,0.07407407407407407,0.09259259259259259,0.12962962962962962,0.48148148148148145,0.2222222222222222,0.018518518518518517,0.3333333333333333,0.0,0.2222222222222222,0.09259259259259259,0.24074074074074073,0.1111111111111111,0.018518518518518517,0.0,0.09259259259259259,0.09259259259259259,0.16666666666666666,0.1111111111111111,0.09259259259259259
Dairy Science,0.0449438202247191,0.12359550561797752,0.7752808988764045,0.19101123595505617,0.06741573033707865,0.033707865168539325,0.43820224719101125,0.3146067415730337,0.10112359550561797,0.47191011235955055,0.11235955056179775,0.02247191011235955,0.12359550561797752,0.0449438202247191,1.5056179775280898,0.06741573033707865,0.23595505617977527,0.0449438202247191,0.0449438202247191,0.0,0.07865168539325842,0.11235955056179775,0.07865168539325842,0.06741573033707865,0.07865168539325842
Economics,0.15,1.0,0.05,0.9,0.0,0.05,0.0,0.1,0.5,0.0,0.15,0.05,0.4,0.1,0.0,0.05,1.3,0.1,0.05,0.05,0.15,0.05,0.0,0.05,0.25
Electrical Engineering,0.009302325581395349,0.9767441860465116,0.13023255813953488,0.4186046511627907,0.06976744186046512,0.07441860465116279,0.14883720930232558,0.0,0.22325581395348837,0.19534883720930232,0.5720930232558139,0.009302325581395349,0.44651162790697674,0.07441860465116279,0.2186046511627907,0.04186046511627907,0.09302325581395349,0.22325581395348837,0.06511627906976744,0.0,0.413953488372093,0.2930232558139535,0.037209302325581395,0.4046511627906977,0.12093023255813953
English,0.8333333333333334,0.03333333333333333,0.06666666666666667,0.13333333333333333,0.08333333333333333,0.0,0.0,0.0,0.03333333333333333,0.05,0.0,0.0,0.43333333333333335,0.8833333333333333,0.016666666666666666,0.2833333333333333,0.03333333333333333,0.0,0.36666666666666664,0.15,0.0,0.08333333333333333,0.0,0.0,0.016666666666666666
Environmental Earth and Soil Sciences,0.3755656108597285,0.2171945701357466,0.8914027149321267,0.21266968325791855,0.12669683257918551,0.013574660633484163,0.17194570135746606,0.13574660633484162,0.058823529411764705,1.6108597285067874,0.21266968325791855,0.049773755656108594,0.20361990950226244,0.04524886877828054,0.4660633484162896,0.049773755656108594,0.1493212669683258,0.049773755656108594,0.08144796380090498,0.0,0.08144796380090498,0.11312217194570136,1.2081447963800904,0.03167420814479638,0.09954751131221719
Environmental Engineering,0.03333333333333333,0.31666666666666665,0.2,0.25,0.13333333333333333,0.0,0.4166666666666667,0.15,0.3,0.7166666666666667,0.75,0.0,0.3,0.0,0.2,0.016666666666666666,0.1,0.16666666666666666,0.06666666666666667,0.0,0.48333333333333334,0.11666666666666667,0.65,0.13333333333333333,0.06666666666666667
Environmental Management and Protection,0.42410714285714285,0.16964285714285715,0.9419642857142857,0.24553571428571427,0.12946428571428573,0.013392857142857142,0.22321428571428573,0.14732142857142858,0.08035714285714286,1.6919642857142858,0.14285714285714285,0.044642857142857144,0.19642857142857142,0.026785714285714284,0.5178571428571429,0.049107142857142856,0.16964285714285715,0.04017857142857143,0.06696428571428571,0.0,0.07142857142857142,0.10267857142857142,1.0267857142857142,0.013392857142857142,0.08482142857142858
Food Science,0.19696969696969696,0.12121212121212122,0.5303030303030303,0.24242424242424243,0.09090909090909091,0.045454545454545456,0.4696969696969697,0.22727272727272727,0.09090909090909091,0.3787878787878788,0.19696969696969696,0.07575757575757576,0.19696969696969696,0.015151515151515152,1.8181818181818181,0.015151515151515152,0.06060606060606061,0.10606060606060606,0.10606060606060606,0.0,0.09090909090909091,0.07575757575757576,0.13636363636363635,0.15151515151515152,0.0
Forest and Fire Sciences,0.4125560538116592,0.17937219730941703,1.0,0.21524663677130046,0.13004484304932734,0.013452914798206279,0.19730941704035873,0.17488789237668162,0.06278026905829596,1.8340807174887892,0.15246636771300448,0.04932735426008968,0.17488789237668162,0.026905829596412557,0.5739910313901345,0.05829596412556054,0.18385650224215247,0.04035874439461883,0.07174887892376682,0.0,0.04932735426008968,0.11210762331838565,1.2152466367713004,0.017937219730941704,0.06726457399103139
General Engineering,0.0,0.3269230769230769,0.11538461538461539,0.4423076923076923,0.057692307692307696,0.038461538461538464,0.6923076923076923,0.019230769230769232,0.2692307692307692,0.07692307692307693,0.5192307692307693,0.038461538461538464,0.5192307692307693,0.038461538461538464,0.057692307692307696,0.0,0.038461538461538464,0.25,0.0,0.0,0.4807692307692308,0.07692307692307693,0.1346153846153846,0.38461538461538464,0.15384615384615385
Graphic Communication,0.13432835820895522,0.6567164179104478,0.5970149253731343,0.47761194029850745,0.05970149253731343,0.029850746268656716,0.1044776119402985,0.04477611940298507,0.11940298507462686,0.6119402985074627,0.1044776119402985,0.014925373134328358,0.3283582089552239,0.04477611940298507,0.5373134328358209,0.0,0.11940298507462686,0.05970149253731343,0.1044776119402985,0.0,0.029850746268656716,1.4776119402985075,0.029850746268656716,0.11940298507462686,0.5522388059701493
History,2.066666666666667,0.0,0.0,0.15555555555555556,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.022222222222222223,0.0,0.17777777777777778,0.4444444444444444,0.0,0.13333333333333333,0.37777777777777777,0.0,0.2,0.06666666666666667,0.0,0.0,0.0,0.0,0.0
Industrial Engineering,0.18627450980392157,0.803921568627451,0.3137254901960784,0.7058823529411765,0.17647058823529413,0.0392156862745098,0.1568627450980392,0.0196078431372549,0.38235294117647056,0.6470588235294118,0.6470588235294118,0.06862745098039216,0.8431372549019608,0.029411764705882353,0.29411764705882354,0.029411764705882353,0.24509803921568626,0.17647058823529413,0.18627450980392157,0.0,0.28431372549019607,0.12745098039215685,0.20588235294117646,0.28431372549019607,0.10784313725490197
Industrial Technology and Packaging,0.041666666666666664,0.4166666666666667,0.4166666666666667,0.2916666666666667,0.041666666666666664,0.041666666666666664,0.125,0.041666666666666664,0.20833333333333334,0.4583333333333333,0.20833333333333334,0.0,0.16666666666666666,0.0,0.75,0.08333333333333333,0.125,0.125,0.125,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.08333333333333333
Interdisciplinary Studies,2.1666666666666665,0.2222222222222222,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.05555555555555555,0.0,0.2222222222222222,0.05555555555555555,0.0,0.16666666666666666,0.3333333333333333,0.0,0.2222222222222222,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0,0.16666666666666666
Journalism,0.34782608695652173,0.2608695652173913,0.34782608695652173,0.2608695652173913,0.043478260869565216,0.021739130434782608,0.0,0.021739130434782608,0.2391304347826087,0.15217391304347827,0.06521739130434782,0.021739130434782608,0.13043478260869565,0.30434782608695654,0.10869565217391304,0.06521739130434782,0.2608695652173913,0.043478260869565216,0.2826086956521739,0.0,0.08695652173913043,1.0434782608695652,0.0,0.08695652173913043,0.30434782608695654
Kinesiology,0.48314606741573035,0.12359550561797752,0.06741573033707865,0.2247191011235955,0.21348314606741572,0.0449438202247191,0.4157303370786517,1.5056179775280898,0.0449438202247191,0.3707865168539326,0.0898876404494382,0.1348314606741573,0.3258426966292135,0.0449438202247191,0.06741573033707865,0.1348314606741573,0.056179775280898875,0.033707865168539325,0.19101123595505617,0.011235955056179775,0.14606741573033707,0.20224719101123595,0.02247191011235955,0.056179775280898875,0.29213483146067415
Landscape Architecture,0.3333333333333333,0.2,0.2222222222222222,0.1111111111111111,0.06666666666666667,0.0,0.06666666666666667,0.08888888888888889,0.06666666666666667,0.5555555555555556,0.06666666666666667,0.022222222222222223,0.17777777777777778,0.022222222222222223,0.15555555555555556,0.28888888888888886,0.022222222222222223,0.044444444444444446,0.06666666666666667,0.0,0.044444444444444446,0.24444444444444444,0.15555555555555556,0.022222222222222223,0.17777777777777778
Liberal Arts and Engineering Studies,0.2682926829268293,0.8292682926829268,0.24390243902439024,0.3902439024390244,0.036585365853658534,0.0975609756097561,0.024390243902439025,0.0,0.1951219512195122,0.25609756097560976,0.45121951219512196,0.012195121951219513,0.43902439024390244,0.12195121951219512,0.23170731707317074,0.06097560975609756,0.04878048780487805,0.12195121951219512,0.07317073170731707,0.036585365853658534,0.2073170731707317,0.43902439024390244,0.07317073170731707,0.10975609756097561,0.17073170731707318
Liberal Studies,1.10625,0.0625,0.16875,0.1625,0.14375,0.03125,0.375,0.33125,0.0375,0.21875,0.13125,0.10625,0.31875,0.13125,0.075,0.625,0.14375,0.14375,0.3375,0.05,0.09375,0.1,0.1125,0.05,0.05625
Manufacturing Engineering,0.14782608695652175,0.6434782608695652,0.30434782608695654,0.6260869565217392,0.1565217391304348,0.034782608695652174,0.19130434782608696,0.02608695652173913,0.24347826086956523,0.5652173913043478,0.6260869565217392,0.06956521739130435,0.7304347826086957,0.017391304347826087,0.3391304347826087,0.008695652173913044,0.22608695652173913,0.16521739130434782,0.16521739130434782,0.0,0.2782608695652174,0.16521739130434782,0.1826086956521739,0.4434782608695652,0.0782608695652174
Marine Sciences,0.19491525423728814,0.2288135593220339,0.2457627118644068,0.2796610169491525,0.2796610169491525,0.01694915254237288,0.635593220338983,0.07627118644067797,0.19491525423728814,0.7966101694915254,0.1864406779661017,0.13559322033898305,0.4152542372881356,0.03389830508474576,0.13559322033898305,0.3305084745762712,0.07627118644067797,0.16101694915254236,0.2288135593220339,0.0,0.1271186440677966,0.11864406779661017,0.3220338983050847,0.01694915254237288,0.05084745762711865
Materials Engineering,0.01,0.26,0.12,0.4,0.08,0.04,0.32,0.04,0.15,0.21,0.43,0.05,0.39,0.02,0.2,0.2,0.11,0.15,0.07,0.0,0.3,0.16,0.05,0.7,0.08
Mathematics,0.018518518518518517,0.2962962962962963,0.05555555555555555,0.32407407407407407,0.037037037037037035,0.027777777777777776,0.07407407407407407,0.009259259259259259,0.5370370370370371,0.06481481481481481,0.16666666666666666,0.009259259259259259,0.35185185185185186,0.09259259259259259,0.07407407407407407,0.06481481481481481,0.06481481481481481,0.6111111111111112,0.05555555555555555,0.018518518518518517,0.5277777777777778,0.0,0.046296296296296294,0.12037037037037036,0.09259259259259259
Mechanical Engineering,0.015873015873015872,0.5238095238095238,0.1746031746031746,0.35714285714285715,0.07936507936507936,0.05555555555555555,0.10317460317460317,0.031746031746031744,0.1746031746031746,0.15873015873015872,0.6984126984126984,0.047619047619047616,0.5317460317460317,0.015873015873015872,0.18253968253968253,0.031746031746031744,0.023809523809523808,0.1349206349206349,0.14285714285714285,0.0,0.4365079365079365,0.1984126984126984,0.11904761904761904,0.6507936507936508,0.09523809523809523
Microbiology,0.06382978723404255,0.2872340425531915,0.3191489361702128,0.2765957446808511,0.20212765957446807,0.010638297872340425,0.9893617021276596,0.35106382978723405,0.14893617021276595,0.3191489361702128,0.1595744680851064,0.031914893617021274,0.32978723404255317,0.02127659574468085,0.5851063829787234,0.031914893617021274,0.0425531914893617,0.13829787234042554,0.0851063829787234,0.0,0.10638297872340426,0.06382978723404255,0.1276595744680851,0.07446808510638298,0.0425531914893617
Music,0.15,0.03333333333333333,0.05,0.06666666666666667,0.15,1.95,0.05,0.0,0.016666666666666666,0.0,0.0,0.0,0.45,0.08333333333333333,0.016666666666666666,0.16666666666666666,0.0,0.0,0.25,0.0,0.016666666666666666,0.03333333333333333,0.0,0.0,0.0
Nutrition,0.2647058823529412,0.06862745098039216,0.1568627450980392,0.27450980392156865,0.16666666666666666,0.058823529411764705,0.7549019607843137,0.9411764705882353,0.058823529411764705,0.2549019607843137,0.08823529411764706,0.11764705882352941,0.2647058823529412,0.0392156862745098,0.2549019607843137,0.09803921568627451,0.08823529411764706,0.16666666666666666,0.08823529411764706,0.0,0.08823529411764706,0.0784313725490196,0.029411764705882353,0.029411764705882353,0.058823529411764705
Philosophy,0.631578947368421,0.05263157894736842,0.0,0.23684210526315788,0.07894736842105263,0.0,0.02631578947368421,0.07894736842105263,0.0,0.23684210526315788,0.13157894736842105,0.07894736842105263,0.2894736842105263,0.02631578947368421,0.0,0.18421052631578946,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.15789473684210525,0.0,0.2894736842105263,0.0,0.0,0.0
Physics,0.28205128205128205,0.10256410256410256,0.0,0.3333333333333333,0.1282051282051282,0.0,0.15384615384615385,0.0,0.28205128205128205,0.10256410256410256,0.1282051282051282,0.15384615384615385,0.5128205128205128,0.0,0.0,0.0,0.0,0.28205128205128205,0.10256410256410256,0.0,0.8974358974358975,0.15384615384615385,0.0,0.4358974358974359,0.07692307692307693
Political Science,1.7375,0.1125,0.1,0.4875,0.025,0.0,0.025,0.1375,0.0875,0.2,0.15,0.025,0.175,0.0625,0.075,0.025,0.3,0.0375,0.2,0.0,0.0125,0.1125,0.05,0.075,0.0625
Public Health,0.9396551724137931,0.12931034482758622,0.1206896551724138,0.2413793103448276,0.09482758620689655,0.017241379310344827,0.4482758620689655,1.3103448275862069,0.15517241379310345,0.5086206896551724,0.07758620689655173,0.0603448275862069,0.1810344827586207,0.41379310344827586,0.1206896551724138,0.12931034482758622,0.06896551724137931,0.06896551724137931,0.09482758620689655,0.034482758620689655,0.04310344827586207,0.22413793103448276,0.02586206896551724,0.034482758620689655,0.12931034482758622
Psychology,1.719298245614035,0.10526315789473684,0.03508771929824561,0.19298245614035087,0.19298245614035087,0.0,0.40350877192982454,0.5087719298245614,0.03508771929824561,0.22807017543859648,0.10526315789473684,0.14035087719298245,0.3508771929824561,0.12280701754385964,0.05263157894736842,0.22807017543859648,0.08771929824561403,0.05263157894736842,0.15789473684210525,0.0,0.017543859649122806,0.12280701754385964,0.0,0.03508771929824561,0.10526315789473684
"Recreation, Parks, and Tourism Administration",0.8,0.08695652173913043,0.6173913043478261,0.5391304347826087,0.10434782608695652,0.02608695652173913,0.034782608695652174,0.16521739130434782,0.09565217391304348,1.0608695652173914,0.06086956521739131,0.11304347826086956,0.4,0.043478260869565216,0.5826086956521739,0.11304347826086956,0.3217391304347826,0.05217391304347826,0.2,0.0,0.017391304347826087,0.26956521739130435,0.14782608695652175,0.0,0.3130434782608696
Sociology,2.0454545454545454,0.045454545454545456,0.19696969696969696,0.5757575757575758,0.0,0.015151515151515152,0.06060606060606061,0.25757575757575757,0.07575757575757576,0.24242424242424243,0.16666666666666666,0.09090909090909091,0.3333333333333333,0.06060606060606061,0.12121212121212122,0.13636363636363635,0.21212121212121213,0.015151515151515152,0.13636363636363635,0.015151515151515152,0.015151515151515152,0.24242424242424243,0.030303030303030304,0.015151515151515152,0.16666666666666666
Software Engineering,0.032467532467532464,1.396103896103896,0.15584415584415584,0.3116883116883117,0.045454545454545456,0.045454545454545456,0.2922077922077922,0.012987012987012988,0.35064935064935066,0.2857142857142857,0.33116883116883117,0.006493506493506494,0.38311688311688313,0.18181818181818182,0.24025974025974026,0.18181818181818182,0.05194805194805195,0.14285714285714285,0.07142857142857142,0.0,0.23376623376623376,0.14935064935064934,0.006493506493506494,0.14285714285714285,0.1038961038961039
Spanish,1.5833333333333333,0.015151515151515152,0.030303030303030304,0.23484848484848486,0.13636363636363635,0.08333333333333333,0.022727272727272728,0.12121212121212122,0.007575757575757576,0.3409090909090909,0.015151515151515152,0.07575757575757576,0.5151515151515151,0.5984848484848485,0.0,0.21212121212121213,0.3333333333333333,0.0,0.44696969696969696,0.5075757575757576,0.0,0.10606060606060606,0.10606060606060606,0.022727272727272728,0.05303030303030303
Statistics,0.02,0.66,0.06,0.46,0.04,0.04,0.0,0.0,1.08,0.06,0.2,0.04,0.6,0.14,0.12,0.02,0.0,0.36,0.08,0.0,0.38,0.02,0.02,0.0,0.12
Theatre Arts,0.2558139534883721,0.09302325581395349,0.18604651162790697,0.16279069767441862,0.18604651162790697,0.3023255813953488,0.09302325581395349,0.0,0.046511627906976744,0.046511627906976744,0.0,0.0,0.3953488372093023,0.06976744186046512,0.046511627906976744,0.023255813953488372,0.023255813953488372,0.0,0.3023255813953488,0.023255813953488372,0.0,0.06976744186046512,0.0,0.13953488372093023,0.13953488372093023
Wine and Viticulture,0.2376237623762376,0.0594059405940594,0.8811881188118812,0.39603960396039606,0.09900990099009901,0.009900990099009901,0.46534653465346537,0.1188118811881188,0.07920792079207921,0.49504950495049505,0.06930693069306931,0.039603960396039604,0.24752475247524752,0.3465346534653465,0.5445544554455446,0.0297029702970297,0.40594059405940597,0.04950495049504951,0.07920792079207921,0.0297029702970297,0.04950495049504951,0.15841584158415842,0.13861386138613863,0.019801980198019802,0.039603960396039604
Accounting,0.0,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,0.36363636363636365,0.0,0.0,0.0,0.18181818181818182,0.0,2.3636363636363638,0.0,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0
Consumer Packaging,0.06666666666666667,0.2,0.4,0.4,0.06666666666666667,0.0,0.06666666666666667,0.0,0.2,0.4666666666666667,0.06666666666666667,0.0,0.13333333333333333,0.0,0.4666666666666667,0.0,0.13333333333333333,0.06666666666666667,0.0,0.0,0.0,0.2,0.0,0.0,0.06666666666666667
